,X,Y
90920,1807,1033
90924,1798,1033
90928,1789,1033
90932,1781,1034
90936,1772,1034
90940,1764,1035
90944,1754,1032
90948,1745,1029
90952,1736,1026
90956,1727,1023
90960,1718,1021
90964,1707,1019
90968,1696,1018
90972,1685,1017
90976,1674,1016
90980,1664,1015
90984,1654,1014
90988,1645,1014
90992,1636,1014
90996,1627,1014
91000,1618,1014
91004,1607,1013
91008,1597,1012
91012,1587,1012
91016,1577,1011
91020,1567,1011
91024,1557,1011
91028,1547,1011
91032,1537,1011
91036,1527,1011
91040,1517,1012
91044,1505,1011
91048,1494,1010
91052,1483,1009
91056,1472,1008
91060,1461,1007
91064,1450,1005
91068,1439,1003
91072,1429,1001
91076,1418,999
91080,1408,997
91084,1396,993
91088,1385,990
91092,1374,987
91096,1363,984
91100,1352,981
91104,1340,981
91108,1329,982
91112,1317,982
91116,1306,983
91120,1295,984
91124,1283,984
91128,1272,984
91132,1261,984
91136,1250,984
91140,1239,985
91144,1227,984
91148,1215,984
91152,1204,984
91156,1192,984
91160,1181,984
91164,1170,983
91168,1159,982
91172,1149,981
91176,1138,980
91180,1128,979
91184,1116,980
91188,1104,982
91192,1092,984
91196,1080,986
91200,1069,988
91204,1058,992
91208,1047,996
91212,1036,1000
91216,1025,1004
91220,1015,1008
91224,1004,1007
91228,993,1007
91232,983,1006
91236,972,1006
91240,962,1006
91244,952,1006
91248,943,1007
91252,934,1007
91256,925,1008
91260,916,1009
91264,904,1007
91268,893,1005
91272,881,1004
91276,870,1002
91280,859,1001
91284,845,1000
91288,831,1000
91292,817,999
91296,803,999
91300,790,999
91304,777,999
91308,764,999
91312,752,1000
91316,739,1000
91320,727,1001
91324,712,1003
91328,697,1006
91332,682,1008
91336,667,1011
91340,653,1014
91344,640,1016
91348,627,1019
91352,614,1021
91356,601,1024
91360,588,1027
91364,574,1029
91368,560,1031
91372,547,1033
91376,533,1035
91380,520,1038
91384,506,1040
91388,492,1042
91392,478,1044
91396,464,1046
91400,450,1049
91404,437,1053
91408,425,1057
91412,412,1062
91416,400,1066
91420,388,1071
