,X,Y
77360,1295,104
77364,1296,106
77368,1298,109
77372,1299,112
77376,1301,115
77380,1303,118
77384,1304,121
77388,1306,124
77392,1308,127
77396,1310,130
77400,1312,134
77404,1314,136
77408,1316,139
77412,1318,141
77416,1320,144
77420,1322,147
77424,1323,150
77428,1324,154
77432,1326,158
77436,1327,162
77440,1329,166
77444,1330,169
77448,1331,172
77452,1332,175
77456,1333,178
77460,1334,182
77464,1335,185
77468,1336,189
77472,1337,193
77476,1338,197
77480,1339,201
77484,1340,203
77488,1341,205
77492,1343,207
77496,1344,209
77500,1346,212
77504,1347,217
77508,1349,222
77512,1350,227
77516,1352,232
77520,1354,237
77524,1357,240
77528,1361,244
77532,1364,247
77536,1368,251
77540,1372,255
77544,1373,260
77548,1375,265
77552,1377,271
77556,1379,276
77560,1381,282
77564,1383,285
77568,1385,288
77572,1387,291
77576,1389,294
77580,1391,298
77584,1394,302
77588,1397,307
77592,1401,312
77596,1404,317
77600,1408,322
77604,1412,326
77608,1416,331
77612,1420,335
77616,1424,340
77620,1428,345
77624,1431,350
77628,1435,356
77632,1438,362
77636,1442,368
77640,1446,374
77644,1451,380
77648,1456,386
77652,1462,392
77656,1467,398
77660,1473,404
77664,1479,408
77668,1486,412
77672,1493,417
77676,1500,421
77680,1507,426
77684,1513,431
77688,1520,436
77692,1527,441
77696,1534,446
77700,1541,452
77704,1547,458
77708,1554,465
77712,1560,472
77716,1567,479
77720,1574,486
77724,1582,490
77728,1591,494
77732,1600,499
77736,1609,503
77740,1618,508
77744,1628,511
77748,1638,514
77752,1648,517
77756,1658,520
77760,1669,524
77764,1679,527
77768,1690,531
77772,1701,535
77776,1712,539
77780,1723,543
77784,1735,546
77788,1747,550
77792,1759,554
77796,1771,558
77800,1784,562
