,X,Y
13780,618,126
13784,617,128
13788,617,130
13792,617,133
13796,617,135
13800,617,138
13804,617,141
13808,617,144
13812,617,148
13816,617,151
13820,617,155
13824,617,158
13828,618,161
13832,618,165
13836,619,168
13840,620,172
13844,621,174
13848,622,177
13852,624,180
13856,625,183
13860,627,186
13864,629,188
13868,632,190
13872,635,193
13876,638,195
13880,641,198
13884,645,199
13888,649,201
13892,653,203
13896,657,205
13900,662,207
13904,666,209
13908,670,212
13912,675,215
13916,679,218
13920,684,221
13924,689,223
13928,694,225
13932,699,227
13936,704,229
13940,709,232
13944,715,235
13948,722,238
13952,728,241
13956,735,244
13960,742,247
13964,746,249
13968,750,251
13972,754,254
13976,758,256
13980,763,259
13984,768,261
13988,774,263
13992,780,265
13996,786,267
14000,792,269
14004,797,270
14008,802,272
14012,808,273
14016,813,275
14020,819,277
14024,824,280
14028,830,284
14032,836,288
14036,842,292
14040,848,296
14044,855,299
14048,862,302
14052,869,305
14056,876,308
14060,884,312
14064,891,315
14068,898,318
14072,905,321
14076,912,324
14080,920,327
14084,926,329
14088,932,331
14092,938,333
14096,944,335
14100,950,337
14104,957,339
14108,965,342
14112,973,344
14116,981,347
14120,989,350
14124,996,353
14128,1003,356
14132,1010,360
14136,1017,363
14140,1024,367
14144,1032,368
14148,1040,370
14152,1048,371
14156,1056,373
14160,1065,375
14164,1073,378
14168,1082,382
14172,1091,385
14176,1100,389
14180,1109,393
14184,1116,394
14188,1123,396
14192,1131,397
14196,1138,399
14200,1146,401
14204,1153,404
14208,1161,407
14212,1168,411
14216,1176,414
14220,1184,418
14224,1192,420
14228,1200,423
14232,1208,425
14236,1216,428
14240,1224,431
14244,1232,435
14248,1240,440
14252,1248,444
14256,1256,449
14260,1265,454
14264,1273,457
14268,1281,460
14272,1289,463
14276,1297,466
14280,1305,469
14284,1312,472
14288,1320,475
14292,1328,479
14296,1336,482
14300,1344,486
14304,1352,489
14308,1361,492
14312,1370,495
14316,1379,498
14320,1388,502
14324,1397,504
14328,1406,507
14332,1415,509
14336,1424,512
14340,1434,515
14344,1444,518
14348,1454,521
14352,1464,525
14356,1474,528
14360,1484,532
14364,1492,533
14368,1501,535
14372,1510,536
14376,1519,538
14380,1528,540
14384,1538,541
14388,1548,542
14392,1558,544
14396,1568,545
14400,1578,547
14404,1586,548
14408,1595,549
14412,1604,550
14416,1613,551
14420,1622,552
14424,1629,553
14428,1637,554
14432,1644,556
14436,1652,557
14440,1660,559
14444,1668,562
14448,1676,565
14452,1684,568
14456,1692,571
14460,1701,575
14464,1709,579
14468,1717,584
14472,1725,588
14476,1733,593
14480,1742,598
14484,1750,601
14488,1759,604
14492,1768,607
14496,1777,610
14500,1786,613
