,X,Y
7420,1107,1038
7424,1115,1031
7428,1123,1024
7432,1131,1018
7436,1139,1011
7440,1147,1005
7444,1154,998
7448,1162,991
7452,1169,984
7456,1177,977
7460,1185,970
7464,1194,964
7468,1203,958
7472,1212,952
7476,1221,946
7480,1230,940
7484,1238,934
7488,1247,929
7492,1255,923
7496,1264,918
7500,1273,913
7504,1280,907
7508,1288,901
7512,1295,895
7516,1303,889
7520,1311,883
7524,1317,877
7528,1323,871
7532,1330,866
7536,1336,860
7540,1343,855
7544,1348,849
7548,1353,843
7552,1358,838
7556,1363,832
7560,1368,827
7564,1369,821
7568,1370,815
7572,1372,810
7576,1373,804
7580,1375,799
7584,1379,800
7588,1384,801
7592,1389,802
7596,1394,803
7600,1399,805
7604,1408,802
7608,1417,799
7612,1427,796
7616,1436,793
7620,1446,790
7624,1451,785
7628,1457,781
7632,1462,777
7636,1468,773
7640,1474,769
7644,1480,765
7648,1487,762
7652,1494,759
7656,1501,756
7660,1508,753
7664,1515,750
7668,1522,747
7672,1529,744
7676,1536,741
7680,1543,738
7684,1548,735
7688,1553,732
7692,1558,729
7696,1563,726
7700,1568,724
7704,1573,720
7708,1579,716
7712,1585,712
7716,1591,708
7720,1597,704
7724,1604,703
7728,1612,702
7732,1620,701
7736,1628,700
7740,1636,700
7744,1643,700
7748,1651,700
7752,1659,700
7756,1667,700
7760,1675,700
7764,1683,699
7768,1691,699
7772,1699,698
7776,1707,698
7780,1716,698
7784,1725,689
7788,1735,680
7792,1744,672
7796,1754,663
7800,1764,655
