,X,Y
33740,643,188
33744,646,190
33748,649,193
33752,652,195
33756,655,198
33760,659,201
33764,663,205
33768,668,209
33772,673,213
33776,678,217
33780,683,221
33784,688,222
33788,693,224
33792,699,225
33796,704,227
33800,710,229
33804,715,230
33808,721,231
33812,727,232
33816,733,233
33820,739,234
33824,744,235
33828,750,236
33832,756,237
33836,762,238
33840,768,240
33844,774,240
33848,780,241
33852,786,242
33856,792,243
33860,798,244
33864,804,245
33868,810,247
33872,816,248
33876,822,250
33880,828,252
33884,834,253
33888,840,254
33892,847,255
33896,853,256
33900,860,257
33904,866,258
33908,872,259
33912,878,260
33916,884,261
33920,891,263
33924,897,264
33928,904,265
33932,910,267
33936,917,268
33940,924,270
33944,930,271
33948,936,272
33952,942,273
33956,948,274
33960,954,276
33964,960,277
33968,967,279
33972,973,280
33976,980,282
33980,987,284
33984,994,284
33988,1001,285
33992,1008,285
33996,1015,286
34000,1022,287
34004,1029,288
34008,1036,289
34012,1043,290
34016,1050,291
34020,1058,293
34024,1064,294
34028,1071,295
34032,1078,296
34036,1085,297
34040,1092,298
34044,1099,299
34048,1106,300
34052,1113,301
34056,1120,302
34060,1128,304
34064,1134,304
34068,1141,305
34072,1148,305
34076,1155,306
34080,1162,307
34084,1168,308
34088,1175,309
34092,1182,311
34096,1189,312
34100,1196,314
34104,1203,315
34108,1210,316
34112,1217,317
34116,1224,318
34120,1231,319
34124,1237,320
34128,1243,321
34132,1250,322
34136,1256,323
34140,1263,324
34144,1269,325
34148,1276,326
34152,1283,328
34156,1290,329
34160,1297,331
34164,1303,332
34168,1309,333
34172,1316,334
34176,1322,335
34180,1329,337
34184,1335,338
34188,1342,340
34192,1349,341
34196,1356,343
34200,1363,345
34204,1370,346
34208,1377,347
34212,1385,348
34216,1392,349
34220,1400,350
34224,1408,347
34228,1416,345
34232,1424,342
34236,1432,340
34240,1441,338
34244,1447,339
34248,1453,340
34252,1460,341
34256,1466,342
34260,1473,343
34264,1480,344
34268,1488,345
34272,1496,347
34276,1504,348
34280,1512,350
34284,1518,352
34288,1525,354
34292,1532,357
34296,1539,359
34300,1546,362
34304,1554,364
34308,1563,366
34312,1571,368
34316,1580,370
34320,1589,372
