,X,Y
89620,589,181
89624,591,183
89628,593,186
89632,595,188
89636,597,191
89640,600,194
89644,600,197
89648,600,200
89652,600,203
89656,600,206
89660,600,210
89664,603,213
89668,606,217
89672,610,220
89676,613,224
89680,617,228
89684,620,229
89688,623,231
89692,627,232
89696,630,234
89700,634,236
89704,639,239
89708,645,242
89712,651,246
89716,657,249
89720,663,253
89724,667,254
89728,671,255
89732,675,257
89736,679,258
89740,683,260
89744,689,262
89748,695,265
89752,701,267
89756,707,270
89760,714,273
89764,719,275
89768,725,278
89772,731,280
89776,737,283
89780,743,286
89784,749,288
89788,755,291
89792,761,293
89796,767,296
89800,774,299
89804,781,300
89808,789,301
89812,796,303
89816,804,304
89820,812,306
89824,819,308
89828,826,311
89832,834,313
89836,841,316
89840,849,319
89844,856,321
89848,863,323
89852,871,326
89856,878,328
89860,886,331
89864,892,334
89868,898,337
89872,905,340
89876,911,343
89880,918,346
89884,924,348
89888,930,350
89892,937,353
89896,943,355
89900,950,358
89904,956,361
89908,963,364
89912,969,367
89916,976,370
89920,983,374
89924,991,375
89928,999,376
89932,1007,378
89936,1015,379
89940,1023,381
89944,1031,383
89948,1040,386
89952,1049,388
89956,1058,391
89960,1067,394
89964,1075,396
89968,1084,398
89972,1093,400
89976,1102,402
89980,1111,404
89984,1119,405
89988,1128,407
89992,1136,409
89996,1145,411
90000,1154,413
90004,1162,415
90008,1171,417
90012,1180,420
90016,1189,422
90020,1198,425
90024,1205,427
90028,1212,429
90032,1219,432
90036,1226,434
90040,1234,437
90044,1242,440
90048,1250,443
90052,1259,446
90056,1267,449
90060,1276,453
90064,1283,456
90068,1291,459
90072,1299,462
90076,1307,465
90080,1315,469
90084,1323,473
90088,1331,477
90092,1339,481
90096,1347,485
90100,1356,489
90104,1364,492
90108,1372,495
90112,1381,498
90116,1389,501
90120,1398,504
90124,1406,507
90128,1414,510
90132,1422,514
90136,1430,517
90140,1439,521
90144,1448,524
90148,1458,527
90152,1467,530
90156,1477,533
90160,1487,536
90164,1496,539
90168,1505,542
90172,1514,546
90176,1523,549
90180,1532,553
90184,1541,554
90188,1551,555
90192,1560,556
90196,1570,557
90200,1580,559
90204,1590,562
90208,1600,565
90212,1610,568
90216,1620,571
90220,1631,575
90224,1640,577
90228,1649,579
90232,1659,581
90236,1668,583
90240,1678,585
90244,1687,587
90248,1696,590
90252,1705,593
90256,1714,596
90260,1724,599
90264,1732,600
90268,1741,601
90272,1749,602
90276,1758,603
90280,1767,604
