,X,Y
31900,747,165
31904,745,165
31908,744,165
31912,743,165
31916,742,165
31920,741,166
31924,742,169
31928,743,172
31932,744,175
31936,745,178
31940,746,182
31944,749,183
31948,752,185
31952,755,187
31956,758,189
31960,761,191
31964,765,190
31968,769,189
31972,773,188
31976,777,187
31980,782,187
31984,787,186
31988,793,186
31992,798,186
31996,804,186
32000,810,186
32004,811,185
32008,812,184
32012,814,183
32016,815,182
32020,817,182
32024,817,179
32028,817,177
32032,817,174
32036,817,172
32040,817,170
32044,818,170
32048,819,171
32052,820,171
32056,821,172
32060,822,172
32064,823,173
32068,824,173
32072,825,174
32076,826,174
32080,827,175
32084,829,175
32088,831,175
32092,833,175
32096,835,175
32100,837,176
32104,837,176
32108,837,176
32112,837,176
32116,837,176
32120,837,176
32124,837,176
32128,837,176
32132,837,176
32136,837,176
32140,837,176
32144,838,176
32148,840,177
32152,842,177
32156,844,178
32160,846,179
32164,847,179
32168,848,180
32172,849,180
32176,850,181
32180,852,182
32184,853,182
32188,854,182
32192,855,183
32196,856,183
32200,858,184
32204,862,182
32208,866,181
32212,871,180
32216,875,179
32220,880,178
32224,884,177
32228,888,177
32232,893,176
32236,897,176
32240,902,176
32244,907,175
32248,913,174
32252,918,174
32256,924,173
32260,930,173
32264,935,172
32268,940,172
32272,945,172
32276,950,172
32280,955,172
32284,960,172
32288,965,173
32292,971,174
32296,976,175
32300,982,176
