,X,Y
85060,919,1015
85064,929,1010
85068,939,1006
85072,949,1001
85076,959,997
85080,970,993
85084,979,987
85088,989,981
85092,999,975
85096,1009,969
85100,1019,964
85104,1027,958
85108,1036,952
85112,1045,947
85116,1054,941
85120,1063,936
85124,1071,930
85128,1079,924
85132,1087,918
85136,1095,912
85140,1104,906
85144,1113,900
85148,1122,894
85152,1132,888
85156,1141,882
85160,1151,877
85164,1160,872
85168,1169,867
85172,1179,862
85176,1188,857
85180,1198,852
85184,1206,847
85188,1215,842
85192,1223,837
85196,1232,832
85200,1241,827
85204,1248,821
85208,1256,816
85212,1264,811
85216,1272,806
85220,1280,801
85224,1287,795
85228,1294,790
85232,1302,784
85236,1309,779
85240,1317,774
85244,1324,769
85248,1331,765
85252,1338,760
85256,1345,756
85260,1353,752
85264,1360,747
85268,1367,742
85272,1374,737
85276,1381,732
85280,1388,727
85284,1394,722
85288,1400,718
85292,1406,714
85296,1412,710
85300,1419,706
85304,1425,701
85308,1431,696
85312,1437,692
85316,1443,687
85320,1449,683
85324,1456,679
85328,1463,675
85332,1470,671
85336,1477,667
85340,1484,664
85344,1490,660
85348,1497,657
85352,1503,653
85356,1510,650
85360,1517,647
85364,1523,643
85368,1530,640
85372,1536,637
85376,1543,634
85380,1550,631
85384,1555,628
85388,1561,625
85392,1567,622
85396,1573,619
85400,1579,617
85404,1584,613
85408,1590,610
85412,1595,606
85416,1601,603
85420,1607,600
85424,1614,598
85428,1621,596
85432,1628,594
85436,1635,592
85440,1642,591
85444,1648,587
85448,1654,584
85452,1660,580
85456,1666,577
85460,1673,574
85464,1679,572
85468,1686,571
85472,1692,570
85476,1699,569
85480,1706,568
85484,1713,566
85488,1721,564
85492,1729,562
85496,1737,560
85500,1745,558
85504,1751,558
85508,1758,559
85512,1765,560
85516,1772,561
85520,1779,562
