,X,Y
99700,1203,82
99704,1202,82
99708,1201,83
99712,1201,83
99716,1200,84
99720,1200,85
99724,1199,87
99728,1199,89
99732,1199,92
99736,1199,94
99740,1199,97
99744,1198,99
99748,1198,102
99752,1197,105
99756,1197,108
99760,1197,111
99764,1197,113
99768,1197,116
99772,1197,118
99776,1197,121
99780,1197,124
99784,1196,125
99788,1195,127
99792,1194,129
99796,1193,131
99800,1192,133
99804,1192,135
99808,1193,138
99812,1193,141
99816,1194,144
99820,1195,147
99824,1194,149
99828,1194,151
99832,1193,153
99836,1193,155
99840,1193,158
99844,1193,162
99848,1194,166
99852,1194,170
99856,1195,174
99860,1196,178
99864,1195,178
99868,1195,179
99872,1195,179
99876,1195,180
99880,1195,181
99884,1192,184
99888,1189,188
99892,1186,191
99896,1183,195
99900,1180,199
99904,1177,200
99908,1174,202
99912,1171,204
99916,1168,206
99920,1165,208
99924,1164,211
99928,1163,215
99932,1162,218
99936,1161,222
99940,1161,226
99944,1157,229
99948,1154,232
99952,1150,235
99956,1147,238
99960,1144,242
99964,1138,244
99968,1133,247
99972,1128,250
99976,1123,253
99980,1118,256
99984,1113,258
99988,1108,260
99992,1103,262
99996,1098,264
100000,1093,266
100004,1087,269
100008,1081,272
100012,1075,276
100016,1069,279
100020,1064,283
100024,1058,286
100028,1052,289
100032,1046,292
100036,1040,295
100040,1035,298
100044,1029,300
100048,1023,303
100052,1018,306
100056,1012,309
100060,1007,312
100064,1000,315
100068,994,318
100072,988,321
100076,982,324
100080,976,327
100084,969,329
100088,962,332
100092,956,335
100096,949,338
100100,943,341
100104,938,343
100108,933,345
100112,929,348
100116,924,350
100120,920,353
100124,915,356
100128,911,359
100132,906,362
100136,902,365
100140,898,369
100144,892,372
100148,887,375
100152,882,379
100156,877,382
100160,872,386
100164,865,389
100168,858,393
100172,851,397
100176,844,401
100180,838,405
100184,830,408
100188,823,412
100192,816,416
100196,809,420
100200,802,424
100204,794,427
100208,786,431
100212,778,434
100216,770,438
100220,763,442
100224,755,446
100228,748,450
100232,740,454
100236,733,458
100240,726,462
100244,717,465
100248,709,469
100252,700,472
100256,692,476
100260,684,480
100264,673,483
100268,663,487
100272,652,491
100276,642,495
100280,632,499
100284,623,502
100288,614,506
100292,605,510
100296,596,514
100300,588,518
100304,580,524
100308,573,530
100312,566,537
100316,559,543
100320,552,550
100324,545,555
100328,538,561
100332,532,567
100336,525,573
100340,519,579
100344,512,584
100348,505,590
100352,498,595
100356,491,601
100360,484,607
100364,476,613
100368,468,620
100372,460,626
100376,452,633
100380,444,640
100384,437,647
100388,431,654
100392,425,662
100396,419,669
100400,413,677
100404,406,683
100408,399,690
100412,392,697
100416,385,704
100420,379,711
100424,371,718
100428,363,726
100432,355,734
100436,347,742
100440,340,750
100444,331,755
100448,323,761
100452,314,766
100456,306,772
100460,298,778
100464,289,786
100468,280,794
100472,271,803
100476,262,811
100480,253,820
100484,246,829
100488,239,838
100492,232,848
100496,225,857
100500,218,867
100504,212,876
100508,207,885
100512,202,894
100516,197,903
100520,192,912
100524,186,921
100528,181,930
100532,175,939
100536,170,948
100540,165,958
100544,160,968
100548,155,979
100552,151,990
100556,146,1001
100560,142,1012
100564,136,1023
100568,130,1035
100572,124,1047
100576,118,1059
100580,112,1071
