,X,Y
21660,303,1019
21664,306,1013
21668,310,1007
21672,313,1001
21676,317,995
21680,321,989
21684,324,983
21688,327,978
21692,330,972
21696,333,967
21700,337,962
21704,340,956
21708,343,951
21712,347,946
21716,350,941
21720,354,936
21724,357,931
21728,360,927
21732,363,922
21736,366,918
21740,369,914
21744,373,909
21748,378,905
21752,383,901
21756,388,897
21760,393,893
21764,394,888
21768,395,884
21772,396,880
21776,397,876
21780,399,872
21784,401,867
21788,404,863
21792,406,859
21796,409,855
21800,412,851
21804,414,846
21808,416,842
21812,419,837
21816,421,833
21820,424,829
21824,427,822
21828,430,815
21832,433,809
21836,436,802
21840,439,796
21844,440,792
21848,441,788
21852,443,784
21856,444,780
21860,446,777
21864,447,770
21868,448,763
21872,449,757
21876,450,750
21880,451,744
21884,451,738
21888,451,733
21892,451,728
21896,451,723
21900,451,718
21904,453,713
21908,455,709
21912,457,705
21916,459,701
21920,462,697
21924,463,693
21928,464,690
21932,466,686
21936,467,683
21940,469,680
21944,470,674
21948,472,669
21952,474,663
21956,476,658
21960,478,653
21964,481,649
21968,484,646
21972,488,642
21976,491,639
21980,495,636
21984,497,632
21988,499,628
21992,501,624
21996,503,620
22000,505,616
22004,507,611
22008,510,607
22012,512,603
22016,515,599
22020,518,595
22024,519,591
22028,520,587
22032,522,583
22036,523,579
22040,525,575
22044,527,572
22048,529,569
22052,532,566
22056,534,563
22060,537,561
22064,540,557
22068,543,554
22072,546,550
22076,549,547
22080,552,544
22084,555,540
22088,558,537
22092,561,533
22096,564,530
22100,568,527
22104,570,523
22108,573,519
22112,576,515
22116,579,511
22120,582,508
22124,584,504
22128,586,500
22132,588,497
22136,590,493
22140,593,490
22144,595,487
22148,597,484
22152,600,481
22156,602,478
22160,605,475
22164,607,473
22168,610,471
22172,612,470
22176,615,468
22180,618,467
22184,621,465
22188,624,463
22192,627,461
22196,630,459
22200,634,457
22204,637,454
22208,640,451
22212,643,448
22216,646,445
22220,650,443
22224,653,440
22228,656,437
22232,659,435
22236,662,432
22240,666,430
22244,669,426
22248,673,422
22252,676,419
22256,680,415
22260,684,412
22264,686,410
22268,689,408
22272,691,406
22276,694,404
22280,697,402
22284,700,398
22288,703,395
22292,707,392
22296,710,389
22300,714,386
22304,715,383
22308,717,380
22312,719,377
22316,721,374
22320,723,371
22324,724,367
22328,726,364
22332,727,361
22336,729,358
22340,731,355
22344,734,352
22348,737,349
22352,741,347
22356,744,344
22360,748,342
22364,749,340
22368,750,338
22372,751,337
22376,752,335
22380,754,334
22384,755,330
22388,757,327
22392,758,323
22396,760,320
22400,762,317
22404,764,314
22408,767,311
22412,770,308
22416,773,305
22420,776,303
22424,779,301
22428,782,299
22432,786,297
22436,789,295
22440,793,293
22444,794,291
22448,795,289
22452,796,287
22456,797,285
22460,798,284
22464,799,281
22468,801,279
22472,802,277
22476,804,275
22480,806,273
22484,806,271
22488,807,270
22492,807,269
22496,808,268
22500,809,267
22504,811,265
22508,813,263
22512,816,261
22516,818,259
22520,821,258
22524,821,256
22528,821,255
22532,821,253
22536,821,252
22540,821,251
22544,823,247
22548,825,244
22552,827,241
22556,829,238
22560,832,235
22564,833,233
22568,834,231
22572,836,229
22576,837,227
22580,839,226
22584,840,224
22588,841,222
22592,842,221
22596,843,219
22600,845,218
22604,845,216
22608,846,215
22612,846,213
22616,847,212
22620,848,211
22624,849,209
22628,851,208
22632,852,207
22636,854,206
22640,856,205
22644,856,202
22648,856,200
22652,857,198
22656,857,196
22660,858,194
22664,859,191
22668,860,189
22672,861,187
22676,862,185
22680,864,183
22684,864,182
22688,864,181
22692,864,181
22696,864,180
22700,865,180
22704,865,178
22708,865,177
22712,865,175
22716,865,174
22720,865,173
22724,865,172
22728,865,171
22732,865,171
22736,865,170
22740,866,170
22744,865,170
22748,865,170
22752,864,171
22756,864,171
22760,864,172
22764,864,172
22768,865,172
22772,866,172
22776,867,172
22780,868,173
22784,867,173
22788,867,173
22792,866,174
22796,866,174
22800,866,175
22804,866,174
22808,866,174
22812,866,174
22816,866,174
22820,866,174
22824,866,174
22828,866,174
22832,866,174
22836,866,174
22840,866,174
22844,866,175
22848,866,176
22852,866,177
22856,866,178
22860,866,179
22864,865,179
22868,865,179
22872,864,180
22876,864,180
22880,864,181
22884,864,181
22888,864,181
22892,864,182
22896,864,182
22900,864,183
22904,861,183
22908,858,184
22912,855,185
22916,852,186
22920,850,187
22924,847,185
22928,844,183
22932,841,181
22936,838,179
22940,836,177
22944,833,175
22948,830,174
22952,827,173
22956,824,172
22960,821,171
22964,820,171
22968,819,172
22972,819,173
22976,818,174
22980,818,175
