,X,Y
63160,132,640
63164,141,643
63168,150,647
63172,160,650
63176,169,654
63180,179,658
63184,186,662
63188,193,666
63192,200,670
63196,207,674
63200,214,679
63204,222,682
63208,230,685
63212,238,688
63216,246,691
63220,254,695
63224,262,699
63228,270,704
63232,279,708
63236,287,713
63240,296,718
63244,302,722
63248,309,726
63252,316,730
63256,323,734
63260,330,738
63264,335,742
63268,341,746
63272,346,750
63276,352,754
63280,358,759
63284,366,765
63288,374,772
63292,382,779
63296,390,786
63300,399,793
63304,407,796
63308,415,800
63312,424,803
63316,432,807
63320,441,811
63324,452,814
63328,463,817
63332,474,820
63336,485,823
63340,496,827
63344,506,831
63348,516,835
63352,526,840
63356,536,844
63360,546,849
63364,554,852
63368,562,856
63372,571,859
63376,579,863
63380,588,867
63384,597,872
63388,607,878
63392,617,884
63396,627,890
63400,637,896
63404,646,900
63408,656,905
63412,666,909
63416,676,914
63420,686,919
63424,698,924
63428,710,929
63432,723,935
63436,735,940
63440,748,946
63444,758,951
63448,768,957
63452,778,962
63456,788,968
63460,799,974
63464,808,980
63468,817,986
63472,826,992
63476,835,998
63480,845,1005
63484,854,1010
63488,863,1016
63492,872,1021
63496,881,1027
63500,890,1033
63504,901,1038
63508,912,1043
63512,924,1049
63516,935,1054
63520,947,1060
