,X,Y
92600,251,1030
92604,262,1023
92608,274,1016
92612,285,1009
92616,297,1002
92620,309,995
92624,321,989
92628,333,983
92632,346,977
92636,358,971
92640,371,965
92644,383,959
92648,396,953
92652,409,947
92656,422,941
92660,435,935
92664,446,929
92668,458,924
92672,470,919
92676,482,914
92680,494,909
92684,505,904
92688,516,900
92692,528,895
92696,539,891
92700,551,887
92704,558,880
92708,566,873
92712,574,866
92716,582,859
92720,590,852
92724,594,844
92728,598,837
92732,602,830
92736,606,823
92740,610,816
92744,612,808
92748,615,801
92752,617,793
92756,620,786
92760,623,779
92764,625,771
92768,628,763
92772,631,755
92776,634,747
92780,637,740
92784,640,733
92788,644,727
92792,648,721
92796,652,715
92800,656,709
92804,659,702
92808,662,696
92812,666,689
92816,669,683
92820,673,677
92824,674,670
92828,676,664
92832,678,657
92836,680,651
92840,682,645
92844,684,639
92848,686,634
92852,688,629
92856,690,624
92860,693,619
92864,697,612
92868,701,606
92872,705,600
92876,709,594
92880,714,588
92884,718,583
92888,722,578
92892,726,573
92896,730,568
92900,734,564
92904,738,559
92908,742,554
92912,747,549
92916,751,544
92920,756,540
92924,760,536
92928,765,532
92932,770,528
92936,775,524
92940,780,521
92944,790,521
92948,801,521
92952,811,521
92956,822,521
92960,833,521
92964,843,521
92968,854,522
92972,864,522
92976,875,522
92980,886,522
92984,896,522
92988,907,522
92992,917,522
92996,928,523
93000,939,523
93004,949,523
93008,960,523
93012,970,523
93016,981,523
93020,992,524
93024,1003,525
93028,1014,526
93032,1025,528
93036,1036,529
93040,1048,531
93044,1058,533
93048,1069,535
93052,1079,537
93056,1090,539
93060,1101,541
93064,1110,542
93068,1120,544
93072,1129,545
93076,1139,547
93080,1149,549
93084,1159,550
93088,1169,552
93092,1179,554
93096,1189,556
93100,1199,558
93104,1207,556
93108,1216,555
93112,1224,553
93116,1233,552
93120,1242,551
93124,1249,548
93128,1256,545
93132,1263,542
93136,1270,539
93140,1278,537
93144,1283,533
93148,1288,529
93152,1294,526
93156,1299,522
93160,1305,519
93164,1307,515
93168,1309,511
93172,1311,507
93176,1313,503
93180,1316,499
93184,1318,495
93188,1321,491
93192,1324,487
93196,1327,483
93200,1330,479
93204,1331,475
93208,1332,471
93212,1334,467
93216,1335,463
93220,1337,459
93224,1336,454
93228,1335,449
93232,1334,444
93236,1333,439
93240,1332,435
93244,1329,430
93248,1327,426
93252,1325,421
93256,1323,417
93260,1321,413
93264,1319,408
93268,1318,404
93272,1317,400
93276,1316,396
93280,1315,392
93284,1313,388
93288,1311,384
93292,1310,381
93296,1308,377
93300,1307,374
93304,1306,370
93308,1305,366
93312,1304,363
93316,1303,359
93320,1302,356
93324,1302,352
93328,1302,349
93332,1302,345
93336,1302,342
93340,1302,339
93344,1301,334
93348,1300,329
93352,1299,325
93356,1298,320
93360,1297,316
93364,1297,311
93368,1297,306
93372,1297,302
93376,1297,297
93380,1298,293
93384,1297,289
93388,1296,286
93392,1296,283
93396,1295,280
93400,1295,277
93404,1293,273
93408,1292,269
93412,1291,265
93416,1290,261
93420,1289,258
93424,1289,254
93428,1289,251
93432,1289,248
93436,1289,245
93440,1289,242
93444,1289,238
93448,1289,234
93452,1290,230
93456,1290,226
93460,1291,223
93464,1291,221
93468,1292,219
93472,1292,217
93476,1293,215
93480,1294,213
93484,1292,209
93488,1291,205
93492,1289,202
93496,1288,198
93500,1287,195
93504,1286,191
93508,1285,188
93512,1284,184
93516,1283,181
93520,1282,178
93524,1282,175
93528,1282,172
93532,1282,170
93536,1282,167
93540,1283,165
93544,1283,163
93548,1283,161
93552,1283,159
93556,1283,157
93560,1283,156
93564,1283,153
93568,1284,150
93572,1284,147
93576,1285,144
93580,1286,141
93584,1286,139
93588,1286,137
93592,1287,135
93596,1287,133
93600,1288,132
93604,1286,129
93608,1284,126
93612,1282,123
93616,1280,120
93620,1279,118
93624,1277,115
93628,1275,113
93632,1273,111
93636,1271,109
93640,1269,107
93644,1267,104
93648,1265,101
93652,1264,99
93656,1262,96
93660,1261,94
93664,1258,91
93668,1256,89
93672,1254,87
93676,1252,85
93680,1250,83
93684,1248,81
93688,1246,79
93692,1244,77
93696,1242,75
93700,1241,74
93704,1238,72
93708,1235,70
93712,1232,68
93716,1229,66
93720,1226,65
