,X,Y
59020,202,1017
59024,206,1007
59028,210,998
59032,215,988
59036,219,979
59040,224,970
59044,227,962
59048,230,955
59052,233,948
59056,236,941
59060,239,934
59064,242,927
59068,246,920
59072,250,913
59076,254,906
59080,258,899
59084,262,891
59088,267,884
59092,272,876
59096,277,869
59100,282,862
59104,284,856
59108,287,850
59112,289,844
59116,292,838
59120,295,832
59124,296,825
59128,297,818
59132,298,811
59136,299,804
59140,300,798
59144,303,792
59148,307,786
59152,310,780
59156,314,774
59160,318,769
59164,320,763
59168,322,757
59172,325,751
59176,327,745
59180,330,740
59184,332,733
59188,335,726
59192,337,719
59196,340,712
59200,343,706
59204,345,700
59208,347,695
59212,349,690
59216,351,685
59220,353,680
59224,355,674
59228,358,668
59232,361,663
59236,364,657
59240,367,652
59244,368,648
59248,370,644
59252,372,640
59256,374,636
59260,376,633
59264,379,627
59268,382,621
59272,385,616
59276,388,610
59280,391,605
59284,394,600
59288,397,595
59292,401,590
59296,404,585
59300,408,581
59304,409,576
59308,411,571
59312,412,566
59316,414,561
59320,416,557
59324,418,551
59328,420,546
59332,423,541
59336,425,536
59340,428,531
59344,430,527
59348,432,524
59352,434,520
59356,436,517
59360,438,514
59364,440,509
59368,442,504
59372,445,499
59376,447,494
59380,450,489
59384,452,485
59388,455,481
59392,458,478
59396,461,474
59400,464,471
59404,465,467
59408,466,463
59412,467,459
59416,468,455
59420,469,452
59424,471,447
59428,473,442
59432,475,437
59436,477,432
59440,479,428
59444,480,425
59448,482,422
59452,484,419
59456,486,416
59460,488,413
59464,490,409
59468,492,405
59472,494,401
59476,496,397
59480,498,393
59484,497,389
59488,497,385
59492,496,381
59496,496,377
59500,496,374
59504,497,371
59508,499,369
59512,500,366
59516,502,364
59520,504,362
59524,507,358
59528,510,354
59532,514,350
59536,517,346
59540,521,342
59544,524,338
59548,527,335
59552,530,332
59556,533,329
59560,537,326
59564,539,322
59568,541,319
59572,543,316
59576,545,313
59580,548,310
59584,550,307
59588,552,305
59592,554,302
59596,556,300
59600,559,298
59604,558,295
59608,558,292
59612,558,290
59616,558,287
59620,558,285
59624,558,280
59628,558,276
59632,559,272
59636,559,268
59640,560,264
59644,558,262
59648,557,260
59652,556,259
59656,555,257
59660,554,256
59664,552,253
59668,551,250
59672,550,248
59676,549,245
59680,548,243
59684,548,240
59688,548,237
59692,548,234
59696,548,231
59700,548,228
59704,547,224
59708,547,221
59712,547,218
59716,547,215
59720,547,212
59724,546,209
59728,545,207
59732,545,205
59736,544,203
59740,544,201
59744,544,198
59748,544,195
59752,544,193
59756,544,190
59760,545,188
59764,546,185
59768,548,182
59772,549,179
59776,551,176
59780,553,173
59784,553,171
59788,554,169
59792,555,168
59796,556,166
59800,557,165
59804,558,161
59808,559,158
59812,560,155
59816,561,152
59820,562,149
59824,561,147
59828,561,146
59832,560,144
59836,560,143
59840,560,142
59844,560,139
59848,560,136
59852,561,134
59856,561,131
59860,562,129
59864,560,127
59868,559,125
59872,558,123
59876,557,121
59880,556,120
59884,555,118
59888,554,116
59892,553,114
59896,552,112
59900,551,110
59904,551,108
59908,551,106
59912,551,104
59916,551,102
59920,552,100
59924,551,98
59928,551,96
59932,550,95
59936,550,93
59940,550,92
59944,550,89
59948,550,87
59952,550,85
59956,550,83
59960,551,81
59964,550,78
59968,549,76
59972,548,73
59976,547,71
59980,546,69
59984,546,68
59988,546,68
59992,546,67
59996,546,67
60000,547,67
60004,547,65
60008,547,63
60012,548,61
60016,548,59
60020,549,58
