,X,Y
35960,243,1003
35964,243,998
35968,243,994
35972,243,990
35976,243,986
35980,243,982
35984,248,974
35988,253,966
35992,259,959
35996,264,951
36000,270,944
36004,275,936
36008,280,928
36012,286,921
36016,291,913
36020,297,906
36024,301,898
36028,305,891
36032,309,884
36036,313,877
36040,318,870
36044,320,862
36048,323,854
36052,326,847
36056,329,839
36060,332,832
36064,334,826
36068,337,821
36072,340,815
36076,343,810
36080,346,805
36084,349,797
36088,353,789
36092,356,781
36096,360,773
36100,364,766
36104,366,760
36108,369,754
36112,371,748
36116,374,742
36120,377,737
36124,379,731
36128,382,725
36132,384,719
36136,387,713
36140,390,708
36144,394,701
36148,398,695
36152,403,688
36156,407,682
36160,412,676
36164,416,671
36168,420,666
36172,424,661
36176,428,656
36180,432,651
36184,436,645
36188,440,640
36192,444,635
36196,448,630
36200,453,625
36204,456,619
36208,460,614
36212,463,609
36216,467,604
36220,471,599
36224,474,594
36228,477,589
36232,480,584
36236,483,579
36240,487,574
36244,489,569
36248,491,564
36252,494,560
36256,496,555
36260,499,551
36264,501,546
36268,503,541
36272,506,536
36276,508,531
36280,511,527
36284,512,522
36288,514,517
36292,515,512
36296,517,507
36300,519,503
36304,521,498
36308,523,494
36312,526,490
36316,528,486
36320,531,482
36324,533,477
36328,535,473
36332,537,469
36336,539,465
36340,542,461
36344,544,457
36348,546,453
36352,548,449
36356,550,445
36360,552,442
36364,554,438
36368,556,434
36372,558,430
36376,560,426
36380,563,422
36384,565,418
36388,567,415
36392,570,411
36396,572,408
36400,575,405
36404,577,401
36408,579,398
36412,581,394
36416,583,391
36420,586,388
36424,587,384
36428,589,380
36432,590,377
36436,592,373
36440,594,370
36444,596,364
36448,598,358
36452,600,353
36456,602,347
36460,604,342
36464,605,338
36468,606,335
36472,607,332
36476,608,329
36480,610,326
36484,611,323
36488,613,320
36492,614,317
36496,616,314
36500,618,311
36504,619,307
36508,621,304
36512,623,301
36516,625,298
36520,627,295
36524,630,292
36528,633,290
36532,636,288
36536,639,286
36540,642,284
36544,645,280
36548,648,277
36552,652,273
36556,655,270
36560,659,267
36564,660,264
36568,662,261
36572,663,258
36576,665,255
36580,667,252
36584,667,249
36588,667,247
36592,667,244
36596,667,242
36600,668,240
36604,668,238
36608,668,236
36612,669,235
36616,669,233
36620,670,232
36624,670,231
36628,671,230
36632,671,229
36636,672,228
36640,673,228
36644,675,224
36648,677,221
36652,679,217
36656,681,214
36660,684,211
36664,687,210
36668,691,209
36672,694,208
36676,698,207
36680,702,207
36684,705,204
36688,708,201
36692,711,199
36696,714,196
36700,718,194
36704,721,191
36708,724,189
36712,728,186
36716,731,184
36720,735,182
36724,736,179
36728,738,177
36732,739,174
36736,741,172
36740,743,170
36744,743,167
36748,743,164
36752,743,161
36756,743,158
36760,744,156
36764,744,153
36768,745,150
36772,745,148
36776,746,145
36780,747,143
36784,747,140
36788,747,138
36792,747,136
36796,747,134
36800,748,132
36804,747,129
36808,747,127
36812,747,125
36816,747,123
36820,747,121
36824,748,118
36828,749,115
36832,750,113
36836,751,110
36840,752,108
36844,752,105
36848,752,102
36852,752,100
36856,752,97
36860,753,95
36864,754,93
36868,755,91
36872,756,89
36876,757,87
36880,758,86
36884,759,83
36888,760,80
36892,762,78
36896,763,75
36900,765,73
36904,767,71
36908,769,69
36912,772,68
36916,774,66
36920,777,65
36924,779,63
36928,782,62
36932,784,60
36936,787,59
36940,790,58
36944,792,55
36948,795,52
36952,797,50
36956,800,47
36960,803,45
36964,805,45
36968,808,45
36972,810,45
36976,813,45
36980,816,46
36984,820,47
36988,824,48
36992,828,49
36996,832,50
37000,836,52
37004,839,51
37008,842,51
37012,845,50
37016,848,50
37020,851,50
37024,854,50
37028,857,51
37032,860,51
37036,863,52
37040,866,53
37044,868,53
37048,870,53
37052,872,53
37056,874,53
37060,877,53
37064,878,52
37068,879,52
37072,880,52
37076,881,52
37080,883,52
37084,884,52
37088,885,53
37092,886,53
37096,887,54
37100,889,55
