,X,Y
60460,1167,91
60464,1167,93
60468,1168,95
60472,1168,97
60476,1169,99
60480,1170,102
60484,1170,103
60488,1170,105
60492,1170,106
60496,1170,108
60500,1170,110
60504,1170,112
60508,1170,115
60512,1170,118
60516,1170,121
60520,1171,124
60524,1171,125
60528,1171,126
60532,1172,127
60536,1172,128
60540,1173,129
60544,1173,131
60548,1173,133
60552,1173,135
60556,1173,137
60560,1174,140
60564,1175,142
60568,1177,145
60572,1179,148
60576,1181,151
60580,1183,154
60584,1182,156
60588,1182,159
60592,1182,161
60596,1182,164
60600,1182,167
60604,1180,168
60608,1178,170
60612,1177,172
60616,1175,174
60620,1174,176
60624,1172,179
60628,1171,182
60632,1170,185
60636,1169,188
60640,1168,192
60644,1165,193
60648,1163,194
60652,1160,196
60656,1158,197
60660,1156,199
60664,1153,201
60668,1150,204
60672,1147,206
60676,1144,209
60680,1141,212
60684,1138,214
60688,1136,216
60692,1133,219
60696,1131,221
60700,1129,224
60704,1125,225
60708,1121,227
60712,1118,228
60716,1114,230
60720,1111,232
60724,1106,234
60728,1101,236
60732,1097,238
60736,1092,240
60740,1088,243
60744,1084,246
60748,1080,249
60752,1076,252
60756,1072,255
60760,1068,259
60764,1064,260
60768,1061,261
60772,1057,262
60776,1054,263
60780,1051,265
60784,1046,268
60788,1042,272
60792,1037,276
60796,1033,280
60800,1029,284
60804,1024,285
60808,1020,287
60812,1016,288
60816,1012,290
60820,1008,292
60824,1003,293
60828,998,295
60832,994,297
60836,989,299
60840,985,301
60844,978,301
60848,971,301
60852,965,301
60856,958,301
60860,952,301
60864,948,302
60868,944,304
60872,940,306
60876,936,308
60880,932,310
60884,927,312
60888,923,314
60892,918,316
60896,914,318
60900,910,320
60904,906,323
60908,903,327
60912,900,331
60916,897,335
60920,894,339
60924,892,340
60928,890,342
60932,888,343
60936,886,345
60940,885,347
60944,881,349
60948,878,351
60952,875,354
60956,872,356
60960,869,359
60964,865,363
60968,861,367
60972,857,371
60976,853,375
60980,849,380
60984,842,382
60988,836,384
60992,830,386
60996,824,388
61000,818,391
61004,811,393
61008,805,396
61012,799,399
61016,793,402
61020,787,405
61024,781,407
61028,775,409
61032,769,412
61036,763,414
61040,758,417
61044,751,421
61048,745,425
61052,738,429
61056,732,433
61060,726,438
61064,723,441
61068,720,444
61072,718,448
61076,715,451
61080,713,455
61084,706,458
61088,700,462
61092,693,466
61096,687,470
61100,681,474
61104,676,478
61108,672,482
61112,667,487
61116,663,491
61120,659,496
61124,654,501
61128,650,506
61132,645,511
61136,641,516
61140,637,522
61144,633,526
61148,629,530
61152,626,534
61156,622,538
61160,619,542
61164,615,546
61168,611,550
61172,608,555
61176,604,559
61180,601,564
61184,596,568
61188,591,572
61192,586,576
61196,581,580
61200,576,585
61204,571,590
61208,567,595
61212,562,600
61216,558,605
61220,554,611
61224,549,616
61228,544,621
61232,540,626
61236,535,631
61240,531,637
61244,526,641
61248,521,645
61252,516,649
61256,511,653
61260,506,657
61264,499,663
61268,492,670
61272,485,677
61276,478,684
61280,471,691
61284,464,696
61288,457,701
61292,451,706
61296,444,711
61300,438,717
61304,432,722
61308,427,727
61312,421,732
61316,416,737
61320,411,742
61324,404,748
61328,397,755
61332,390,762
61336,383,769
61340,376,776
61344,373,781
61348,370,787
61352,367,792
61356,364,798
61360,362,804
61364,356,813
61368,350,822
61372,345,831
61376,339,840
61380,334,849
61384,328,854
61388,322,860
61392,317,865
61396,311,871
61400,306,877
61404,299,884
61408,293,891
61412,287,898
61416,281,905
61420,275,913
61424,267,920
61428,260,928
61432,253,935
61436,246,943
61440,239,951
61444,233,960
61448,228,970
61452,223,980
61456,218,990
61460,213,1000
61464,204,1007
61468,196,1015
61472,188,1023
61476,180,1031
61480,172,1039
