,X,Y
20440,408,1036
20444,415,1027
20448,422,1019
20452,429,1011
20456,436,1003
20460,444,995
20464,449,987
20468,454,979
20472,460,971
20476,465,963
20480,471,956
20484,475,949
20488,479,942
20492,483,935
20496,487,928
20500,491,922
20504,495,914
20508,500,906
20512,505,898
20516,510,890
20520,515,883
20524,519,876
20528,523,869
20532,527,862
20536,531,855
20540,535,848
20544,538,841
20548,541,835
20552,544,828
20556,547,822
20560,550,816
20564,553,809
20568,556,802
20572,559,795
20576,562,788
20580,565,782
20584,567,775
20588,570,769
20592,572,762
20596,575,756
20600,578,750
20604,581,744
20608,584,739
20612,587,733
20616,590,728
20620,593,723
20624,596,716
20628,600,710
20632,603,703
20636,607,697
20640,611,691
20644,613,686
20648,616,681
20652,618,676
20656,621,671
20660,624,667
20664,627,661
20668,631,655
20672,635,649
20676,639,643
20680,643,637
20684,646,632
20688,650,628
20692,654,623
20696,658,619
20700,662,615
20704,665,610
20708,669,606
20712,672,601
20716,676,597
20720,680,593
20724,682,587
20728,685,582
20732,688,576
20736,691,571
20740,694,566
20744,698,561
20748,703,556
20752,707,551
20756,712,546
20760,717,542
20764,721,537
20768,725,532
20772,729,527
20776,733,522
20780,737,518
20784,742,515
20788,747,512
20792,752,509
20796,757,506
20800,762,504
20804,767,499
20808,772,494
20812,778,490
20816,783,485
20820,789,481
20824,793,477
20828,798,473
20832,802,470
20836,807,466
20840,812,463
20844,815,458
20848,819,454
20852,823,450
20856,827,446
20860,831,442
20864,835,438
20868,840,435
20872,845,432
20876,850,429
20880,855,426
20884,859,422
20888,864,419
20892,868,415
20896,873,412
20900,878,409
20904,882,405
20908,886,402
20912,890,399
20916,894,396
20920,898,393
20924,904,391
20928,910,389
20932,916,387
20936,922,385
20940,929,384
20944,933,379
20948,937,374
20952,942,370
20956,946,365
20960,951,361
20964,955,359
20968,959,357
20972,963,356
20976,967,354
20980,971,353
20984,975,351
20988,979,349
20992,984,347
20996,988,345
21000,993,343
21004,998,339
21008,1003,336
21012,1008,332
21016,1013,329
21020,1018,326
21024,1023,323
21028,1028,320
21032,1033,317
21036,1038,314
21040,1044,312
21044,1048,309
21048,1053,306
21052,1057,304
21056,1062,301
21060,1067,299
21064,1071,296
21068,1075,293
21072,1080,290
21076,1084,287
21080,1089,285
21084,1094,283
21088,1099,281
21092,1105,280
21096,1110,278
21100,1116,277
21104,1120,274
21108,1124,272
21112,1128,269
21116,1132,267
21120,1137,265
21124,1140,263
21128,1144,261
21132,1148,259
21136,1152,257
21140,1156,255
21144,1159,253
21148,1163,251
21152,1167,249
21156,1171,247
21160,1175,245
21164,1179,241
21168,1183,238
21172,1187,234
21176,1191,231
21180,1196,228
21184,1197,225
21188,1198,222
21192,1199,220
21196,1200,217
21200,1201,215
21204,1203,213
21208,1205,212
21212,1208,210
21216,1210,209
21220,1213,208
21224,1213,205
21228,1213,203
21232,1213,201
21236,1213,199
21240,1214,197
21244,1214,193
21248,1215,189
21252,1215,185
21256,1216,181
21260,1217,178
21264,1216,175
21268,1216,173
21272,1216,171
21276,1216,169
21280,1216,167
21284,1215,166
21288,1214,165
21292,1213,164
21296,1212,163
21300,1211,162
21304,1209,159
21308,1207,157
21312,1205,155
21316,1203,153
21320,1202,151
21324,1201,147
21328,1200,144
21332,1200,141
21336,1199,138
21340,1199,135
21344,1197,132
21348,1196,129
21352,1194,126
21356,1193,123
21360,1192,121
21364,1191,119
21368,1191,117
21372,1190,115
21376,1190,113
21380,1190,112
21384,1191,109
21388,1193,107
21392,1194,104
21396,1196,102
21400,1198,100
21404,1197,98
21408,1196,96
21412,1196,94
21416,1195,92
21420,1195,91
21424,1195,89
21428,1195,87
21432,1195,85
21436,1195,83
21440,1196,82
21444,1196,79
21448,1196,76
21452,1196,74
21456,1196,71
21460,1197,69
21464,1196,69
21468,1195,70
21472,1194,71
21476,1193,72
21480,1192,73
