,X,Y
39560,908,1040
39564,918,1034
39568,928,1028
39572,938,1022
39576,948,1016
39580,959,1011
39584,970,1002
39588,981,993
39592,993,984
39596,1004,975
39600,1016,966
39604,1027,959
39608,1038,952
39612,1050,945
39616,1061,938
39620,1073,931
39624,1082,924
39628,1092,917
39632,1102,910
39636,1112,903
39640,1122,897
39644,1131,891
39648,1140,885
39652,1150,880
39656,1159,874
39660,1169,869
39664,1180,864
39668,1191,859
39672,1202,854
39676,1213,849
39680,1224,844
39684,1235,838
39688,1246,832
39692,1257,826
39696,1268,820
39700,1279,815
39704,1287,811
39708,1296,807
39712,1305,803
39716,1314,799
39720,1323,795
39724,1332,789
39728,1341,783
39732,1350,777
39736,1359,771
39740,1368,765
39744,1376,760
39748,1384,756
39752,1393,751
39756,1401,747
39760,1410,743
39764,1419,738
39768,1428,733
39772,1437,729
39776,1446,724
39780,1455,720
39784,1464,716
39788,1474,712
39792,1484,709
39796,1494,705
39800,1504,702
39804,1514,699
39808,1524,696
39812,1534,694
39816,1544,691
39820,1554,689
39824,1563,685
39828,1572,682
39832,1581,678
39836,1590,675
39840,1599,672
39844,1608,669
39848,1618,667
39852,1628,665
39856,1638,663
39860,1648,661
39864,1658,660
39868,1668,659
39872,1679,658
39876,1689,657
39880,1700,656
39884,1710,654
39888,1721,653
39892,1732,652
39896,1743,651
39900,1754,650
