,X,Y
60260,1855,905
60264,1844,897
60268,1833,890
60272,1822,882
60276,1811,875
60280,1801,868
60284,1791,861
60288,1781,855
60292,1772,849
60296,1762,843
60300,1753,837
60304,1743,830
60308,1734,823
60312,1724,816
60316,1715,809
60320,1706,803
60324,1697,797
60328,1689,791
60332,1680,785
60336,1672,779
60340,1664,773
60344,1656,766
60348,1648,760
60352,1641,753
60356,1633,747
60360,1626,741
60364,1618,734
60368,1611,727
60372,1603,720
60376,1596,713
60380,1589,707
60384,1582,701
60388,1575,695
60392,1568,689
60396,1561,683
60400,1554,677
60404,1546,670
60408,1538,664
60412,1531,658
60416,1523,652
60420,1516,646
60424,1508,640
60428,1500,634
60432,1493,628
60436,1485,622
60440,1478,617
60444,1470,611
60448,1462,606
60452,1455,600
60456,1447,595
60460,1440,590
60464,1435,585
60468,1430,580
60472,1425,575
60476,1420,570
60480,1415,566
60484,1409,559
60488,1404,552
60492,1398,545
60496,1393,538
60500,1388,532
60504,1382,527
60508,1377,523
60512,1372,519
60516,1367,515
60520,1362,511
60524,1356,506
60528,1350,501
60532,1345,496
60536,1339,491
60540,1334,486
60544,1330,481
60548,1326,476
60552,1322,471
60556,1318,466
60560,1314,462
60564,1310,457
60568,1307,453
60572,1304,449
60576,1301,445
60580,1298,441
60584,1296,434
60588,1294,427
60592,1293,421
60596,1291,414
60600,1290,408
60604,1286,403
60608,1283,398
60612,1279,393
60616,1276,388
60620,1273,384
60624,1270,380
60628,1267,376
60632,1264,372
60636,1261,368
60640,1259,365
60644,1255,361
60648,1251,358
60652,1248,354
60656,1244,351
60660,1241,348
60664,1237,344
60668,1234,340
60672,1231,336
60676,1228,332
60680,1225,328
60684,1223,325
60688,1221,322
60692,1219,319
60696,1217,316
60700,1216,313
60704,1213,309
60708,1210,305
60712,1208,301
60716,1205,297
60720,1203,293
60724,1200,289
60728,1197,285
60732,1194,282
60736,1191,278
60740,1188,275
60744,1185,272
60748,1182,270
60752,1179,267
60756,1176,265
60760,1174,263
60764,1170,258
60768,1166,254
60772,1163,250
60776,1159,246
60780,1156,242
60784,1154,240
60788,1153,238
60792,1152,236
60796,1151,234
60800,1150,232
60804,1147,228
60808,1144,225
60812,1141,221
60816,1138,218
60820,1135,215
60824,1133,210
60828,1131,206
60832,1129,202
60836,1127,198
60840,1125,194
60844,1124,191
60848,1123,188
60852,1122,185
60856,1121,182
60860,1120,179
60864,1120,176
60868,1120,173
60872,1120,171
60876,1120,168
60880,1120,166
60884,1119,161
60888,1119,156
60892,1119,151
60896,1119,146
60900,1119,142
60904,1118,139
60908,1118,136
60912,1117,133
60916,1117,130
60920,1117,128
60924,1118,125
60928,1119,123
60932,1121,120
60936,1122,118
60940,1124,116
60944,1123,114
60948,1122,112
60952,1121,110
60956,1120,108
60960,1120,106
60964,1119,104
60968,1118,102
60972,1117,100
60976,1116,98
60980,1115,96
60984,1114,92
60988,1113,88
60992,1112,84
60996,1111,80
61000,1110,77
61004,1108,75
61008,1106,73
61012,1104,72
61016,1102,70
61020,1100,69
61024,1094,67
61028,1089,66
61032,1084,64
61036,1079,63
61040,1074,62
61044,1067,60
61048,1060,58
61052,1053,56
61056,1046,54
61060,1040,53
