,X,Y
31680,1514,1026
31684,1511,1024
31688,1508,1022
31692,1505,1020
31696,1502,1018
31700,1499,1017
31704,1492,1008
31708,1485,999
31712,1478,990
31716,1471,981
31720,1465,973
31724,1458,964
31728,1452,956
31732,1446,948
31736,1440,940
31740,1434,932
31744,1427,924
31748,1420,916
31752,1413,909
31756,1406,901
31760,1399,894
31764,1392,887
31768,1385,880
31772,1378,873
31776,1371,866
31780,1364,859
31784,1358,851
31788,1352,843
31792,1346,835
31796,1340,827
31800,1334,820
31804,1328,813
31808,1323,807
31812,1317,800
31816,1312,794
31820,1307,788
31824,1300,784
31828,1293,780
31832,1286,777
31836,1279,773
31840,1272,770
31844,1266,769
31848,1261,768
31852,1255,767
31856,1250,766
31860,1245,765
31864,1241,757
31868,1238,749
31872,1234,741
31876,1231,733
31880,1228,725
31884,1223,720
31888,1218,715
31892,1213,710
31896,1208,705
31900,1203,701
31904,1197,696
31908,1191,692
31912,1186,687
31916,1180,683
31920,1175,679
31924,1168,673
31928,1161,668
31932,1155,662
31936,1148,657
31940,1142,652
31944,1136,646
31948,1130,641
31952,1124,635
31956,1118,630
31960,1112,625
31964,1104,621
31968,1096,617
31972,1088,613
31976,1080,609
31980,1072,605
31984,1064,587
31988,1056,570
31992,1049,552
31996,1041,535
32000,1034,518
32004,1028,512
32008,1022,506
32012,1016,501
32016,1010,495
32020,1005,490
32024,997,486
32028,990,482
32032,983,478
32036,976,474
32040,969,470
32044,963,465
32048,958,461
32052,952,456
32056,947,452
32060,942,448
32064,936,444
32068,930,441
32072,925,437
32076,919,434
32080,914,431
32084,908,427
32088,902,424
32092,896,420
32096,890,417
32100,885,414
32104,879,411
32108,873,408
32112,867,405
32116,861,402
32120,856,400
32124,851,397
32128,846,394
32132,842,391
32136,837,388
32140,833,385
32144,828,381
32148,823,377
32152,818,373
32156,813,369
32160,809,366
32164,805,362
32168,802,359
32172,798,356
32176,795,353
32180,792,350
32184,787,347
32188,782,345
32192,778,342
32196,773,340
32200,769,338
32204,764,333
32208,760,328
32212,755,324
32216,751,319
32220,747,315
32224,743,313
32228,739,311
32232,735,310
32236,731,308
32240,728,307
32244,723,303
32248,718,300
32252,714,296
32256,709,293
32260,705,290
32264,701,287
32268,697,285
32272,693,283
32276,689,281
32280,686,279
32284,684,277
32288,682,276
32292,680,274
32296,678,273
32300,676,272
32304,670,268
32308,664,264
32312,659,260
32316,653,256
32320,648,252
32324,644,249
32328,640,247
32332,637,244
32336,633,242
32340,630,240
32344,627,238
32348,624,236
32352,621,234
32356,618,232
32360,616,230
32364,613,228
32368,610,226
32372,607,224
32376,604,222
32380,601,220
32384,599,218
32388,597,216
32392,595,215
32396,593,213
32400,592,212
32404,588,208
32408,585,204
32412,582,201
32416,579,197
32420,576,194
32424,574,191
32428,572,188
32432,570,186
32436,568,183
32440,566,181
32444,563,178
32448,560,176
32452,557,173
32456,554,171
32460,552,169
32464,551,168
32468,550,167
32472,549,166
32476,548,165
32480,548,164
32484,545,162
32488,543,161
32492,540,160
32496,538,159
32500,536,158
32504,533,154
32508,531,151
32512,528,147
32516,526,144
32520,524,141
32524,523,137
32528,522,134
32532,521,131
32536,520,128
32540,519,125
32544,518,123
32548,517,122
32552,516,120
32556,515,119
32560,515,118
32564,515,116
32568,516,114
32572,517,112
32576,518,110
32580,519,109
32584,520,106
32588,521,104
32592,522,101
32596,523,99
32600,525,97
32604,525,95
32608,525,93
32612,525,91
32616,525,89
32620,526,88
32624,526,86
32628,526,84
32632,526,82
32636,526,80
32640,526,78
32644,526,76
32648,526,74
32652,526,72
32656,526,70
32660,526,69
32664,526,66
32668,527,63
32672,528,61
32676,529,58
32680,530,56
32684,530,56
32688,530,56
32692,530,56
32696,530,56
32700,530,56
