,X,Y
65080,1161,1013
65084,1149,1006
65088,1137,1000
65092,1125,994
65096,1113,988
65100,1101,982
65104,1086,977
65108,1071,972
65112,1057,968
65116,1042,963
65120,1028,959
65124,1016,953
65128,1004,948
65132,993,943
65136,981,938
65140,970,933
65144,959,927
65148,948,921
65152,938,916
65156,927,910
65160,917,905
65164,904,900
65168,892,895
65172,879,890
65176,867,885
65180,855,881
65184,846,876
65188,837,871
65192,829,866
65196,820,861
65200,812,857
65204,802,851
65208,792,845
65212,782,840
65216,772,834
65220,763,829
65224,753,824
65228,744,819
65232,735,814
65236,726,809
65240,717,804
65244,707,800
65248,698,796
65252,688,793
65256,679,789
65260,670,786
65264,659,781
65268,649,777
65272,638,772
65276,628,768
65280,618,764
65284,608,760
65288,599,757
65292,590,753
65296,581,750
65300,572,747
65304,561,743
65308,550,739
65312,540,735
65316,529,731
65320,519,727
65324,510,724
65328,501,721
65332,492,718
65336,483,715
65340,475,713
65344,465,708
65348,455,704
65352,445,700
65356,435,696
65360,426,692
65364,419,690
65368,412,689
65372,405,687
65376,398,686
65380,391,685
65384,380,681
65388,370,678
65392,360,674
65396,350,671
65400,340,668
65404,330,665
65408,321,662
65412,312,659
65416,303,656
65420,294,653
65424,285,650
65428,277,647
65432,269,645
65436,261,642
65440,253,640
65444,243,636
65448,233,633
65452,224,629
65456,214,626
65460,205,623
65464,194,621
65468,184,620
65472,174,619
65476,164,618
65480,154,617
65484,143,614
65488,132,612
65492,121,609
65496,110,607
65500,99,605
