,X,Y
98760,1508,1046
98764,1504,1039
98768,1501,1033
98772,1497,1027
98776,1494,1021
98780,1491,1015
98784,1490,1008
98788,1489,1002
98792,1488,995
98796,1487,989
98800,1487,983
98804,1485,976
98808,1483,970
98812,1482,964
98816,1480,958
98820,1479,952
98824,1477,945
98828,1475,939
98832,1473,932
98836,1471,926
98840,1469,920
98844,1468,914
98848,1467,908
98852,1466,903
98856,1465,897
98860,1465,892
98864,1464,886
98868,1463,880
98872,1462,874
98876,1461,868
98880,1461,862
98884,1460,856
98888,1459,851
98892,1458,845
98896,1457,840
98900,1456,835
98904,1455,829
98908,1455,824
98912,1454,819
98916,1454,814
98920,1454,809
98924,1453,804
98928,1452,799
98932,1452,794
98936,1451,789
98940,1451,784
98944,1450,779
98948,1449,774
98952,1448,769
98956,1447,764
98960,1446,759
98964,1441,758
98968,1436,757
98972,1431,756
98976,1426,755
98980,1422,754
98984,1420,750
98988,1419,747
98992,1418,743
98996,1417,740
99000,1416,737
99004,1414,730
99008,1412,724
99012,1410,717
99016,1408,711
99020,1407,705
99024,1406,699
99028,1405,694
99032,1404,688
99036,1403,683
99040,1402,678
99044,1400,675
99048,1399,672
99052,1398,670
99056,1397,667
99060,1396,665
99064,1394,661
99068,1392,657
99072,1391,653
99076,1389,649
99080,1388,645
99084,1386,638
99088,1384,632
99092,1383,625
99096,1381,619
99100,1380,613
99104,1376,609
99108,1373,606
99112,1369,602
99116,1366,599
99120,1363,596
99124,1359,593
99128,1356,591
99132,1352,589
99136,1349,587
99140,1346,585
99144,1344,581
99148,1342,578
99152,1340,574
99156,1338,571
99160,1337,568
99164,1340,566
99168,1343,564
99172,1346,563
99176,1349,561
99180,1353,560
99184,1359,561
99188,1365,562
99192,1371,563
99196,1377,564
99200,1383,565
99204,1388,568
99208,1394,571
99212,1400,574
99216,1406,577
99220,1412,580
99224,1418,582
99228,1425,585
99232,1431,588
99236,1438,591
99240,1445,594
99244,1452,593
99248,1459,593
99252,1466,592
99256,1473,592
99260,1481,592
99264,1489,593
99268,1497,594
99272,1506,595
99276,1514,596
99280,1523,597
99284,1531,599
99288,1539,601
99292,1548,603
99296,1556,605
99300,1565,608
99304,1571,609
99308,1578,611
99312,1585,613
99316,1592,615
99320,1599,617
99324,1607,617
99328,1615,618
99332,1623,619
99336,1631,620
99340,1639,621
99344,1646,622
99348,1653,623
99352,1660,624
99356,1667,625
99360,1674,627
99364,1681,629
99368,1688,631
99372,1695,633
99376,1702,635
99380,1709,637
99384,1716,638
99388,1723,639
99392,1730,640
99396,1737,641
99400,1745,643
