,X,Y
55940,1508,211
55944,1499,206
55948,1491,202
55952,1483,198
55956,1475,194
55960,1467,190
55964,1460,189
55968,1454,188
55972,1447,188
55976,1441,187
55980,1435,187
55984,1431,183
55988,1427,180
55992,1424,177
55996,1420,174
56000,1417,171
56004,1412,168
56008,1408,166
56012,1403,164
56016,1399,162
56020,1395,160
56024,1391,158
56028,1387,157
56032,1384,155
56036,1380,154
56040,1377,153
56044,1374,150
56048,1371,147
56052,1368,144
56056,1365,141
56060,1362,139
56064,1359,137
56068,1357,136
56072,1355,134
56076,1353,133
56080,1351,132
56084,1348,130
56088,1346,128
56092,1343,126
56096,1341,124
56100,1339,122
56104,1336,119
56108,1334,117
56112,1331,115
56116,1329,113
56120,1327,111
56124,1324,109
56128,1321,108
56132,1318,107
56136,1315,106
56140,1312,105
56144,1309,102
56148,1306,100
56152,1303,98
56156,1300,96
56160,1298,94
56164,1294,92
56168,1290,90
56172,1287,89
56176,1283,87
56180,1280,86
56184,1278,84
56188,1276,82
56192,1274,81
56196,1272,79
56200,1270,78
56204,1266,76
56208,1263,74
56212,1260,72
56216,1257,70
56220,1254,68
