,X,Y
82880,1150,1050
82884,1162,1043
82888,1174,1037
82892,1187,1031
82896,1199,1025
82900,1212,1019
82904,1224,1010
82908,1236,1001
82912,1248,992
82916,1260,983
82920,1272,974
82924,1283,967
82928,1295,961
82932,1307,954
82936,1319,948
82940,1331,942
82944,1341,937
82948,1351,932
82952,1361,927
82956,1371,922
82960,1382,917
82964,1390,910
82968,1399,903
82972,1408,896
82976,1417,889
82980,1426,882
82984,1434,876
82988,1442,870
82992,1450,864
82996,1458,858
83000,1466,852
83004,1472,847
83008,1478,843
83012,1485,839
83016,1491,835
83020,1498,831
83024,1506,827
83028,1514,823
83032,1522,820
83036,1530,816
83040,1538,813
83044,1544,807
83048,1551,802
83052,1557,796
83056,1564,791
83060,1571,786
83064,1574,780
83068,1578,775
83072,1581,770
83076,1585,765
83080,1589,760
83084,1592,755
83088,1596,750
83092,1600,745
83096,1604,740
83100,1608,736
83104,1609,729
83108,1610,723
83112,1611,716
83116,1612,710
83120,1614,704
83124,1613,699
83128,1613,694
83132,1613,690
83136,1613,685
83140,1613,681
83144,1612,674
83148,1611,667
83152,1611,661
83156,1610,654
83160,1610,648
83164,1614,643
83168,1619,638
83172,1624,633
83176,1629,628
83180,1634,623
83184,1639,618
83188,1644,613
83192,1649,609
83196,1654,604
83200,1660,600
83204,1667,595
83208,1674,590
83212,1681,585
83216,1688,580
83220,1696,575
83224,1705,572
83228,1715,569
83232,1724,566
83236,1734,563
83240,1744,560
