,X,Y
2860,1000,1025
2864,1012,1018
2868,1025,1012
2872,1037,1006
2876,1050,1000
2880,1063,994
2884,1074,990
2888,1086,986
2892,1098,982
2896,1110,978
2900,1122,974
2904,1133,969
2908,1145,965
2912,1157,961
2916,1169,957
2920,1181,953
2924,1192,947
2928,1204,941
2932,1215,936
2936,1227,930
2940,1239,925
2944,1249,920
2948,1259,916
2952,1270,911
2956,1280,907
2960,1291,903
2964,1299,896
2968,1308,889
2972,1317,882
2976,1326,875
2980,1335,869
2984,1344,864
2988,1354,859
2992,1364,855
2996,1374,850
3000,1384,846
3004,1391,840
3008,1398,835
3012,1405,830
3016,1412,825
3020,1420,820
3024,1430,815
3028,1440,810
3032,1450,806
3036,1460,801
3040,1471,797
3044,1480,793
3048,1489,789
3052,1498,785
3056,1507,781
3060,1516,778
3064,1523,773
3068,1531,769
3072,1538,764
3076,1546,760
3080,1554,756
3084,1563,752
3088,1573,748
3092,1583,744
3096,1593,740
3100,1603,736
3104,1610,731
3108,1618,727
3112,1626,722
3116,1634,718
3120,1642,714
3124,1649,710
3128,1657,706
3132,1665,702
3136,1673,698
3140,1681,694
3144,1688,691
3148,1695,688
3152,1702,686
3156,1709,683
3160,1716,681
3164,1723,678
3168,1730,676
3172,1737,673
3176,1744,671
3180,1751,669
