,X,Y
89600,156,1000
89604,159,989
89608,162,979
89612,165,969
89616,168,959
89620,172,949
89624,176,942
89628,180,936
89632,185,929
89636,189,923
89640,194,917
89644,197,906
89648,201,895
89652,204,884
89656,208,873
89660,212,863
89664,215,852
89668,218,842
89672,221,832
89676,224,822
89680,227,812
89684,230,802
89688,233,793
89692,237,783
89696,240,774
89700,244,765
89704,248,756
89708,252,747
89712,257,738
89716,261,729
89720,266,720
89724,270,711
89728,274,702
89732,278,694
89736,282,685
89740,287,677
89744,290,669
89748,294,661
89752,298,653
89756,302,645
89760,306,637
89764,310,629
89768,314,621
89772,319,614
89776,323,606
89780,328,599
89784,332,592
89788,337,585
89792,341,578
89796,346,571
89800,351,564
89804,355,557
89808,359,550
89812,363,543
89816,367,536
89820,371,530
89824,374,523
89828,378,516
89832,381,509
89836,385,502
89840,389,496
89844,392,489
89848,395,483
89852,399,476
89856,402,470
89860,406,464
89864,408,458
89868,411,452
89872,413,446
89876,416,440
89880,419,434
89884,420,428
89888,422,422
89892,423,416
89896,425,410
89900,427,405
89904,427,400
89908,427,395
89912,427,390
89916,427,385
89920,428,380
89924,427,376
89928,426,372
89932,425,368
89936,424,364
89940,424,361
89944,419,360
89948,415,360
89952,410,360
89956,406,360
89960,402,360
89964,399,359
89968,397,358
89972,394,357
89976,392,356
89980,390,355
89984,390,355
89988,390,355
89992,390,355
89996,390,355
90000,391,356
90004,392,354
90008,393,353
90012,394,352
90016,395,351
90020,396,350
90024,396,349
90028,396,349
90032,396,349
90036,396,349
90040,396,349
90044,396,348
90048,396,348
90052,396,347
90056,396,347
90060,397,347
90064,396,348
90068,396,349
90072,396,350
90076,396,351
90080,396,352
90084,395,351
90088,395,351
90092,395,351
90096,395,351
90100,395,351
90104,395,350
90108,395,350
90112,395,350
90116,395,350
90120,395,350
90124,395,350
90128,395,349
90132,395,349
90136,395,349
90140,395,349
90144,395,349
90148,395,349
90152,395,348
90156,395,348
90160,395,348
90164,395,348
90168,395,348
90172,395,347
90176,395,347
90180,395,347
90184,395,347
90188,395,347
90192,395,347
90196,395,346
90200,395,346
90204,395,346
90208,395,346
90212,395,346
90216,395,346
90220,395,345
90224,395,345
90228,395,345
90232,395,345
90236,395,345
90240,395,344
90244,395,344
90248,395,344
90252,395,344
90256,395,344
90260,395,344
90264,395,343
90268,395,343
90272,395,343
90276,395,343
90280,395,343
90284,395,343
90288,395,342
90292,395,342
90296,395,342
90300,395,342
90304,395,342
90308,395,341
90312,395,341
90316,395,341
90320,395,341
90324,395,341
90328,395,341
90332,395,340
90336,395,340
90340,395,340
90344,395,340
90348,395,340
90352,395,340
90356,395,339
90360,395,339
90364,395,339
90368,395,339
90372,395,339
90376,395,338
90380,395,338
90384,395,338
90388,395,338
90392,395,338
90396,395,338
