,X,Y
87080,1469,205
87084,1465,211
87088,1462,217
87092,1458,223
87096,1455,229
87100,1452,236
87104,1450,236
87108,1448,236
87112,1446,236
87116,1444,236
87120,1443,237
87124,1440,240
87128,1437,243
87132,1434,246
87136,1431,249
87140,1429,253
87144,1425,257
87148,1422,262
87152,1419,266
87156,1416,271
87160,1413,276
87164,1410,278
87168,1408,281
87172,1406,284
87176,1404,287
87180,1402,290
87184,1401,290
87188,1401,291
87192,1400,291
87196,1400,292
87200,1400,293
87204,1399,297
87208,1398,301
87212,1397,305
87216,1396,309
87220,1396,313
87224,1394,319
87228,1393,325
87232,1391,332
87236,1390,338
87240,1389,345
87244,1389,348
87248,1389,351
87252,1389,355
87256,1389,358
87260,1389,362
87264,1387,366
87268,1385,370
87272,1383,374
87276,1381,378
87280,1380,382
87284,1378,383
87288,1376,384
87292,1375,385
87296,1373,386
87300,1372,388
87304,1374,392
87308,1376,397
87312,1378,401
87316,1380,406
87320,1383,411
87324,1381,415
87328,1379,419
87332,1378,424
87336,1376,428
87340,1375,433
87344,1372,437
87348,1369,441
87352,1366,446
87356,1363,450
87360,1360,455
87364,1356,459
87368,1352,463
87372,1348,467
87376,1344,471
87380,1341,475
87384,1336,478
87388,1332,481
87392,1327,484
87396,1323,487
87400,1319,491
87404,1314,495
87408,1310,500
87412,1305,504
87416,1301,509
87420,1297,514
87424,1292,519
87428,1288,524
87432,1284,529
87436,1280,534
87440,1276,540
87444,1272,544
87448,1268,548
87452,1264,552
87456,1260,556
87460,1257,561
87464,1252,566
87468,1248,572
87472,1244,578
87476,1240,584
87480,1236,590
87484,1231,593
87488,1226,596
87492,1221,599
87496,1216,602
87500,1212,606
87504,1207,612
87508,1202,618
87512,1197,625
87516,1192,631
87520,1188,638
87524,1183,644
87528,1179,650
87532,1175,657
87536,1171,663
87540,1167,670
87544,1163,675
87548,1159,681
87552,1155,686
87556,1151,692
87560,1147,698
87564,1140,700
87568,1133,703
87572,1127,706
87576,1120,709
87580,1114,712
87584,1109,719
87588,1104,726
87592,1099,733
87596,1094,740
87600,1089,747
87604,1079,751
87608,1070,756
87612,1060,761
87616,1051,766
87620,1042,771
87624,1033,776
87628,1025,781
87632,1017,787
87636,1009,792
87640,1001,798
87644,993,803
87648,985,808
87652,977,813
87656,969,818
87660,961,823
87664,951,830
87668,941,837
87672,931,844
87676,921,851
87680,911,858
87684,901,863
87688,892,869
87692,882,874
87696,873,880
87700,864,886
87704,852,893
87708,841,900
87712,829,908
87716,818,915
87720,807,923
87724,798,930
87728,790,937
87732,782,944
87736,774,951
87740,766,959
87744,757,966
87748,749,973
87752,741,981
87756,733,988
87760,725,996
87764,714,1002
87768,703,1008
87772,692,1014
87776,681,1020
87780,670,1026
87784,660,1033
87788,651,1041
87792,642,1048
87796,633,1056
87800,624,1064
