,X,Y
55040,547,94
55044,547,95
55048,547,96
55052,547,97
55056,547,98
55060,548,100
55064,548,101
55068,549,103
55072,550,105
55076,551,107
55080,552,109
55084,553,110
55088,554,112
55092,555,114
55096,556,116
55100,557,118
55104,557,119
55108,558,121
55112,559,122
55116,560,124
55120,561,126
55124,562,128
55128,564,131
55132,565,133
55136,567,136
55140,569,139
55144,569,140
55148,570,141
55152,570,142
55156,571,143
55160,572,144
55164,573,146
55168,575,148
55172,576,150
55176,578,152
55180,580,154
55184,581,156
55188,583,158
55192,584,160
55196,586,162
55200,588,164
55204,590,166
55208,592,169
55212,594,171
55216,596,174
55220,599,177
55224,600,179
55228,601,182
55232,602,184
55236,603,187
55240,605,190
55244,607,191
55248,609,193
55252,611,194
55256,613,196
55260,615,198
55264,618,199
55268,621,201
55272,624,202
55276,627,204
55280,630,206
55284,633,208
55288,636,211
55292,639,214
55296,642,217
55300,645,220
55304,650,221
55308,655,223
55312,661,224
55316,666,226
55320,672,228
55324,676,229
55328,681,231
55332,685,232
55336,690,234
55340,695,236
55344,699,237
55348,703,239
55352,707,240
55356,711,242
55360,716,244
55364,720,246
55368,725,249
55372,730,251
55376,735,254
55380,740,257
55384,743,258
55388,747,260
55392,751,262
55396,755,264
55400,759,266
55404,763,267
55408,767,269
55412,771,271
55416,775,273
55420,779,275
55424,782,277
55428,786,279
55432,789,281
55436,793,283
55440,797,285
55444,802,287
55448,808,289
55452,814,291
55456,820,293
55460,826,296
55464,831,298
55468,837,300
55472,842,303
55476,848,305
55480,854,308
55484,859,310
55488,865,313
55492,871,315
55496,877,318
55500,883,321
55504,888,323
55508,894,325
55512,900,327
55516,906,329
55520,912,331
55524,916,332
55528,920,334
55532,925,336
55536,929,338
55540,934,340
55544,938,341
55548,943,342
55552,948,343
55556,953,344
55560,958,345
55564,967,347
55568,976,350
55572,986,353
55576,995,356
55580,1005,359
55584,1011,361
55588,1018,363
55592,1024,365
55596,1031,367
55600,1038,369
55604,1044,371
55608,1050,374
55612,1056,377
55616,1062,380
55620,1068,383
55624,1072,382
55628,1076,382
55632,1080,381
55636,1084,381
55640,1089,381
55644,1096,383
55648,1103,386
55652,1110,389
55656,1117,392
55660,1125,395
55664,1131,396
55668,1137,397
55672,1144,398
55676,1150,399
55680,1157,401
55684,1163,402
55688,1170,404
55692,1177,405
55696,1184,407
55700,1191,409
55704,1199,413
55708,1207,418
55712,1215,422
55716,1223,427
55720,1232,432
55724,1240,435
55728,1248,438
55732,1256,441
55736,1264,444
55740,1273,448
55744,1278,449
55748,1284,451
55752,1289,452
55756,1295,454
55760,1301,456
55764,1305,455
55768,1310,455
55772,1315,454
55776,1320,454
55780,1325,454
55784,1332,456
55788,1339,459
55792,1347,461
55796,1354,464
55800,1362,467
55804,1367,471
55808,1373,475
55812,1378,479
55816,1384,483
55820,1390,488
55824,1397,489
55828,1404,491
55832,1412,493
55836,1419,495
55840,1427,497
55844,1432,499
55848,1437,502
55852,1442,504
55856,1447,507
55860,1452,510
55864,1457,511
55868,1463,512
55872,1469,514
55876,1475,515
55880,1481,517
55884,1489,518
55888,1497,519
55892,1505,520
55896,1513,521
55900,1522,523
55904,1530,526
55908,1538,530
55912,1546,534
55916,1554,538
55920,1562,542
55924,1569,542
55928,1576,542
55932,1584,542
55936,1591,542
55940,1599,543
55944,1605,545
55948,1612,548
55952,1619,550
55956,1626,553
55960,1633,556
55964,1643,558
55968,1653,560
55972,1663,563
55976,1673,565
55980,1684,568
55984,1689,567
55988,1694,567
55992,1699,566
55996,1704,566
56000,1710,566
56004,1716,566
56008,1723,567
56012,1730,568
56016,1737,569
56020,1744,570
56024,1752,571
56028,1760,573
56032,1769,574
56036,1777,576
56040,1786,578
