,X,Y
75980,622,174
75984,623,183
75988,624,192
75992,625,201
75996,626,210
76000,628,219
76004,628,222
76008,628,225
76012,628,228
76016,628,231
76020,628,234
76024,631,236
76028,634,239
76032,638,241
76036,641,244
76040,645,247
76044,647,249
76048,649,251
76052,651,253
76056,653,255
76060,656,258
76064,657,253
76068,658,249
76072,659,245
76076,660,241
76080,662,237
76084,664,240
76088,667,244
76092,669,247
76096,672,251
76100,675,255
76104,678,257
76108,681,259
76112,685,262
76116,688,264
76120,692,267
76124,695,269
76128,698,272
76132,701,274
76136,704,277
76140,707,280
76144,713,282
76148,719,284
76152,725,286
76156,731,288
76160,737,291
76164,742,294
76168,748,297
76172,753,300
76176,759,303
76180,765,307
76184,771,309
76188,777,312
76192,783,314
76196,789,317
76200,796,320
76204,801,321
76208,806,323
76212,812,325
76216,817,327
76220,823,329
76224,828,333
76228,833,337
76232,838,341
76236,843,345
76240,848,350
76244,852,352
76248,857,355
76252,862,357
76256,867,360
76260,872,363
76264,879,367
76268,886,371
76272,893,376
76276,900,380
76280,907,385
76284,912,387
76288,917,390
76292,923,392
76296,928,395
76300,934,398
76304,939,400
76308,944,403
76312,949,406
76316,954,409
76320,960,412
76324,965,417
76328,971,422
76332,977,428
76336,983,433
76340,989,439
76344,995,441
76348,1001,444
76352,1008,446
76356,1014,449
76360,1021,452
76364,1027,455
76368,1033,458
76372,1039,462
76376,1045,465
76380,1052,469
76384,1056,472
76388,1061,476
76392,1066,480
76396,1071,484
76400,1076,488
76404,1083,493
76408,1090,498
76412,1097,504
76416,1104,509
76420,1111,515
76424,1115,519
76428,1120,523
76432,1125,528
76436,1130,532
76440,1135,537
76444,1139,541
76448,1144,545
76452,1148,549
76456,1153,553
76460,1158,557
76464,1163,563
76468,1168,569
76472,1174,575
76476,1179,581
76480,1185,587
76484,1189,591
76488,1194,595
76492,1198,599
76496,1203,603
76500,1208,608
76504,1213,615
76508,1218,622
76512,1224,630
76516,1229,637
76520,1235,645
76524,1238,650
76528,1242,655
76532,1245,660
76536,1249,665
76540,1253,671
76544,1257,676
76548,1261,682
76552,1266,687
76556,1270,693
76560,1275,699
76564,1279,703
76568,1283,708
76572,1288,713
76576,1292,718
76580,1297,723
76584,1301,730
76588,1305,738
76592,1310,745
76596,1314,753
76600,1319,761
76604,1321,765
76608,1324,770
76612,1327,775
76616,1330,780
76620,1333,785
76624,1337,791
76628,1341,797
76632,1345,804
76636,1349,810
76640,1353,817
76644,1355,826
76648,1357,836
76652,1359,845
76656,1361,855
76660,1364,865
76664,1366,872
76668,1369,880
76672,1371,888
76676,1374,896
76680,1377,904
76684,1380,912
76688,1383,920
76692,1386,929
76696,1389,937
76700,1393,946
76704,1395,955
76708,1397,964
76712,1400,973
76716,1402,982
76720,1405,991
76724,1408,1000
76728,1411,1009
76732,1414,1018
76736,1417,1027
76740,1420,1036
