,X,Y
4780,179,659
4784,189,664
4788,200,669
4792,210,674
4796,221,679
4800,232,684
4804,242,687
4808,253,691
4812,264,694
4816,275,698
4820,286,702
4824,297,705
4828,308,708
4832,319,712
4836,330,715
4840,342,719
4844,355,721
4848,369,724
4852,383,727
4856,397,730
4860,411,733
4864,423,736
4868,435,739
4872,448,742
4876,460,745
4880,473,748
4884,485,751
4888,498,754
4892,511,757
4896,524,760
4900,537,763
4904,550,765
4908,563,768
4912,576,770
4916,589,773
4920,603,776
4924,614,778
4928,626,780
4932,637,783
4936,649,785
4940,661,788
4944,674,791
4948,687,794
4952,701,797
4956,714,800
4960,728,804
4964,739,809
4968,751,814
4972,763,819
4976,775,824
4980,787,829
4984,798,832
4988,810,836
4992,821,839
4996,833,843
5000,845,847
5004,860,852
5008,875,857
5012,890,862
5016,905,867
5020,920,873
5024,933,876
5028,946,879
5032,959,882
5036,972,885
5040,986,889
5044,1000,894
5048,1014,899
5052,1028,904
5056,1042,909
5060,1056,915
5064,1069,922
5068,1082,929
5072,1095,936
5076,1108,943
5080,1121,951
5084,1135,958
5088,1149,965
5092,1164,972
5096,1178,979
5100,1193,986
5104,1205,991
5108,1217,996
5112,1230,1001
5116,1242,1006
5120,1255,1012
5124,1268,1017
5128,1281,1023
5132,1294,1029
5136,1307,1035
5140,1321,1041
5144,1336,1044
5148,1351,1047
5152,1366,1050
5156,1381,1053
5160,1396,1057
