,X,Y
62100,1767,1038
62104,1765,1026
62108,1763,1015
62112,1762,1003
62116,1760,992
62120,1759,981
62124,1757,969
62128,1756,957
62132,1754,945
62136,1753,933
62140,1752,921
62144,1748,910
62148,1744,899
62152,1741,888
62156,1737,877
62160,1734,867
62164,1732,857
62168,1731,848
62172,1729,839
62176,1728,830
62180,1727,821
62184,1724,813
62188,1721,805
62192,1718,797
62196,1715,789
62200,1713,782
62204,1713,774
62208,1713,766
62212,1713,758
62216,1713,750
62220,1714,743
62224,1714,734
62228,1715,726
62232,1716,717
62236,1717,709
62240,1718,701
62244,1721,695
62248,1725,689
62252,1728,683
62256,1732,677
62260,1736,671
62264,1742,668
62268,1748,665
62272,1755,663
62276,1761,660
62280,1768,658
