,X,Y
61880,626,154
61884,623,155
61888,620,157
61892,617,159
61896,614,161
61900,612,163
61904,609,165
61908,606,168
61912,603,170
61916,600,173
61920,598,176
61924,595,179
61928,592,182
61932,590,186
61936,587,189
61940,585,193
61944,587,196
61948,589,200
61952,591,203
61956,593,207
61960,596,211
61964,602,210
61968,608,210
61972,614,209
61976,620,209
61980,626,209
61984,628,210
61988,630,212
61992,633,214
61996,635,216
62000,638,218
62004,639,220
62008,641,222
62012,643,224
62016,645,226
62020,647,229
62024,646,231
62028,645,234
62032,645,237
62036,644,240
62040,644,243
62044,644,245
62048,644,248
62052,645,250
62056,645,253
62060,646,256
62064,648,258
62068,650,261
62072,652,263
62076,654,266
62080,656,269
62084,655,274
62088,654,279
62092,654,284
62096,653,289
62100,653,294
62104,652,296
62108,651,299
62112,651,301
62116,650,304
62120,650,307
62124,652,311
62128,654,316
62132,656,321
62136,658,326
62140,660,331
62144,662,334
62148,665,337
62152,667,341
62156,670,344
62160,673,348
62164,674,351
62168,675,355
62172,677,358
62176,678,362
62180,680,366
62184,682,370
62188,684,374
62192,686,379
62196,688,383
62200,690,388
62204,689,393
62208,689,398
62212,688,404
62216,688,409
62220,688,415
62224,688,420
62228,688,426
62232,688,431
62236,688,437
62240,688,443
62244,688,446
62248,689,450
62252,689,454
62256,690,458
62260,691,462
62264,691,467
62268,692,472
62272,692,477
62276,693,482
62280,694,488
62284,695,494
62288,697,500
62292,698,506
62296,700,512
62300,702,518
62304,700,523
62308,698,529
62312,696,535
62316,694,541
62320,693,547
62324,695,553
62328,698,560
62332,700,566
62336,703,573
62340,706,580
62344,706,586
62348,707,592
62352,707,599
62356,708,605
62360,709,612
62364,708,618
62368,708,625
62372,708,632
62376,708,639
62380,708,646
62384,707,652
62388,706,658
62392,705,664
62396,704,670
62400,703,677
62404,703,684
62408,703,691
62412,703,698
62416,703,705
62420,703,713
62424,702,719
62428,701,726
62432,700,733
62436,699,740
62440,698,747
62444,699,754
62448,700,762
62452,701,770
62456,702,778
62460,704,786
62464,708,794
62468,712,802
62472,716,810
62476,720,818
62480,724,827
62484,729,832
62488,734,838
62492,739,844
62496,744,850
62500,750,856
62504,758,863
62508,766,871
62512,774,879
62516,782,887
62520,790,895
62524,794,903
62528,798,911
62532,802,920
62536,806,928
62540,811,937
62544,813,946
62548,815,955
62552,818,964
62556,820,973
62560,823,983
62564,822,993
62568,821,1003
62572,820,1014
62576,819,1024
62580,818,1035
