,X,Y
63640,1582,308
63644,1574,306
63648,1566,305
63652,1558,304
63656,1550,303
63660,1543,302
63664,1534,302
63668,1526,303
63672,1517,304
63676,1509,305
63680,1501,306
63684,1493,303
63688,1485,301
63692,1477,298
63696,1469,296
63700,1462,294
63704,1454,291
63708,1447,288
63712,1440,285
63716,1433,282
63720,1426,279
63724,1419,275
63728,1412,272
63732,1405,269
63736,1398,266
63740,1392,263
63744,1385,254
63748,1379,245
63752,1372,236
63756,1366,227
63760,1360,218
63764,1353,214
63768,1346,211
63772,1339,208
63776,1332,205
63780,1326,202
63784,1319,199
63788,1312,196
63792,1306,194
63796,1299,191
63800,1293,189
63804,1286,186
63808,1280,183
63812,1273,180
63816,1267,177
63820,1261,174
63824,1254,171
63828,1247,168
63832,1240,166
63836,1233,163
63840,1227,161
63844,1222,158
63848,1217,155
63852,1212,153
63856,1207,150
63860,1203,148
63864,1198,145
63868,1194,142
63872,1190,139
63876,1186,136
63880,1182,134
63884,1178,130
63888,1174,126
63892,1171,123
63896,1167,119
63900,1164,116
63904,1161,114
63908,1159,112
63912,1157,110
63916,1155,108
63920,1153,106
63924,1151,102
63928,1150,98
63932,1148,95
63936,1147,91
63940,1146,88
63944,1144,86
63948,1143,85
63952,1142,83
63956,1141,82
63960,1140,81
