,X,Y
63420,1671,1052
63424,1669,1050
63428,1668,1048
63432,1667,1046
63436,1666,1044
63440,1665,1043
63444,1661,1035
63448,1658,1028
63452,1655,1020
63456,1652,1013
63460,1649,1006
63464,1647,998
63468,1645,991
63472,1643,984
63476,1641,977
63480,1639,970
63484,1638,961
63488,1637,953
63492,1636,945
63496,1635,937
63500,1634,929
63504,1630,920
63508,1627,911
63512,1624,903
63516,1621,894
63520,1618,886
63524,1617,878
63528,1616,870
63532,1615,862
63536,1614,854
63540,1614,847
63544,1612,839
63548,1611,831
63552,1609,824
63556,1608,816
63560,1607,809
63564,1605,802
63568,1603,795
63572,1601,788
63576,1599,781
63580,1597,775
63584,1593,768
63588,1589,761
63592,1585,755
63596,1581,748
63600,1577,742
63604,1572,735
63608,1568,728
63612,1564,721
63616,1560,714
63620,1556,708
63624,1552,701
63628,1548,695
63632,1544,688
63636,1540,682
63640,1537,676
63644,1534,670
63648,1532,664
63652,1529,658
63656,1527,652
63660,1525,647
63664,1523,641
63668,1521,636
63672,1519,630
63676,1517,625
63680,1515,620
63684,1513,614
63688,1512,608
63692,1510,602
63696,1509,596
63700,1508,591
63704,1507,585
63708,1506,580
63712,1506,575
63716,1505,570
63720,1505,565
63724,1503,560
63728,1501,556
63732,1500,551
63736,1498,547
63740,1497,543
63744,1495,538
63748,1494,533
63752,1492,528
63756,1491,523
63760,1490,518
63764,1489,513
63768,1488,508
63772,1487,503
63776,1486,498
63780,1485,493
63784,1483,488
63788,1481,483
63792,1479,478
63796,1477,473
63800,1476,469
63804,1474,464
63808,1472,459
63812,1471,455
63816,1469,450
63820,1468,446
63824,1465,441
63828,1462,437
63832,1460,432
63836,1457,428
63840,1455,424
63844,1455,419
63848,1455,415
63852,1455,411
63856,1455,407
63860,1456,403
63864,1452,399
63868,1449,395
63872,1445,391
63876,1442,387
63880,1439,383
63884,1438,379
63888,1438,375
63892,1438,371
63896,1438,367
63900,1438,364
63904,1435,353
63908,1432,342
63912,1429,332
63916,1426,321
63920,1423,311
63924,1421,308
63928,1419,305
63932,1418,302
63936,1416,299
63940,1415,296
63944,1414,292
63948,1413,288
63952,1412,284
63956,1411,280
63960,1410,276
63964,1408,273
63968,1406,270
63972,1404,268
63976,1402,265
63980,1400,263
63984,1396,259
63988,1392,255
63992,1389,252
63996,1385,248
64000,1382,245
64004,1378,242
64008,1375,239
64012,1372,237
64016,1369,234
64020,1366,232
64024,1362,229
64028,1359,226
64032,1356,224
64036,1353,221
64040,1350,219
64044,1347,217
64048,1344,215
64052,1341,213
64056,1338,211
64060,1336,209
64064,1333,205
64068,1331,201
64072,1328,198
64076,1326,194
64080,1324,191
64084,1323,188
64088,1322,186
64092,1321,184
64096,1320,182
64100,1320,180
64104,1318,177
64108,1316,175
64112,1314,173
64116,1312,171
64120,1311,169
64124,1310,165
64128,1309,162
64132,1308,158
64136,1307,155
64140,1306,152
64144,1305,150
64148,1304,148
64152,1304,146
64156,1303,144
64160,1303,143
64164,1302,141
64168,1301,139
64172,1301,137
64176,1300,135
64180,1300,133
64184,1299,130
64188,1298,127
64192,1298,124
64196,1297,121
64200,1297,119
64204,1297,116
64208,1297,114
64212,1297,112
64216,1297,110
64220,1298,108
64224,1297,105
64228,1296,103
64232,1296,101
64236,1295,99
64240,1295,97
64244,1295,94
64248,1295,91
64252,1295,89
64256,1295,86
64260,1296,84
64264,1296,82
64268,1296,80
64272,1296,78
64276,1296,76
64280,1296,75
64284,1295,73
64288,1295,72
64292,1295,70
64296,1295,69
64300,1295,68
