,X,Y
93860,1876,930
93864,1864,924
93868,1852,918
93872,1840,913
93876,1828,907
93880,1817,902
93884,1805,895
93888,1794,889
93892,1782,882
93896,1771,876
93900,1760,870
93904,1750,863
93908,1741,857
93912,1732,850
93916,1723,844
93920,1714,838
93924,1702,832
93928,1691,827
93932,1680,821
93936,1669,816
93940,1658,811
93944,1647,806
93948,1637,802
93952,1627,798
93956,1617,794
93960,1607,790
93964,1597,786
93968,1587,782
93972,1577,779
93976,1567,775
93980,1557,772
93984,1548,769
93988,1539,767
93992,1530,764
93996,1521,762
94000,1513,760
94004,1502,760
94008,1492,760
94012,1482,760
94016,1472,760
94020,1462,760
94024,1453,758
94028,1444,756
94032,1436,754
94036,1427,752
94040,1419,751
94044,1411,746
94048,1403,742
94052,1396,738
94056,1388,734
94060,1381,730
94064,1376,723
94068,1371,717
94072,1366,711
94076,1361,705
94080,1357,699
94084,1351,694
94088,1345,689
94092,1340,684
94096,1334,679
94100,1329,674
94104,1322,668
94108,1315,662
94112,1309,656
94116,1302,650
94120,1296,644
94124,1288,639
94128,1281,634
94132,1274,629
94136,1267,624
94140,1260,619
94144,1254,614
94148,1248,609
94152,1242,604
94156,1236,599
94160,1231,594
94164,1224,590
94168,1217,586
94172,1210,582
94176,1203,578
94180,1196,574
94184,1189,569
94188,1182,564
94192,1175,559
94196,1168,554
94200,1162,549
94204,1155,545
94208,1148,541
94212,1141,538
94216,1134,534
94220,1127,531
94224,1120,526
94228,1113,522
94232,1106,518
94236,1099,514
94240,1092,510
94244,1083,506
94248,1075,502
94252,1067,499
94256,1059,495
94260,1051,492
94264,1043,489
94268,1035,486
94272,1027,483
94276,1019,480
94280,1012,477
94284,1005,472
94288,998,468
94292,992,464
94296,985,460
94300,979,456
94304,972,453
94308,965,450
94312,959,447
94316,952,444
94320,946,441
94324,940,437
94328,934,433
94332,929,430
94336,923,426
94340,918,423
94344,911,420
94348,905,417
94352,898,414
94356,892,411
94360,886,409
94364,880,403
94368,874,398
94372,869,392
94376,863,387
94380,858,382
94384,853,380
94388,848,378
94392,843,376
94396,838,374
94400,833,373
94404,828,369
94408,823,365
94412,818,361
94416,813,357
94420,808,353
94424,801,351
94428,794,349
94432,787,347
94436,780,345
94440,774,343
94444,767,340
94448,761,338
94452,755,336
94456,749,334
94460,743,332
94464,737,328
94468,731,325
94472,726,322
94476,720,319
94480,715,316
94484,712,314
94488,709,312
94492,706,310
94496,703,308
94500,701,306
94504,697,301
94508,693,296
94512,689,292
94516,685,287
94520,682,283
94524,676,281
94528,670,279
94532,664,278
94536,658,276
94540,653,275
94544,648,272
94548,643,269
94552,639,266
94556,634,263
94560,630,260
94564,625,257
94568,621,255
94572,617,252
94576,613,250
94580,609,248
94584,605,246
94588,602,244
94592,599,242
94596,596,240
94600,593,238
94604,590,235
94608,587,232
94612,584,230
94616,581,227
94620,579,225
94624,577,222
94628,575,220
94632,573,217
94636,571,215
94640,569,213
94644,570,210
94648,571,208
94652,573,205
94656,574,203
94660,576,201
94664,577,197
94668,578,194
94672,579,191
94676,580,188
94680,582,185
94684,583,181
94688,584,178
94692,585,175
94696,586,172
94700,588,169
94704,589,166
94708,590,163
94712,592,160
94716,593,157
94720,595,155
94724,597,153
94728,599,151
94732,602,150
94736,604,148
94740,607,147
94744,609,144
94748,611,141
94752,613,139
94756,615,136
94760,617,134
94764,618,131
94768,619,128
94772,620,126
94776,621,123
94780,622,121
94784,622,119
94788,623,117
94792,624,115
94796,625,113
94800,626,111
94804,626,108
94808,627,106
94812,628,103
94816,629,101
94820,630,99
94824,631,96
94828,632,94
94832,633,92
94836,634,90
94840,636,88
94844,636,85
94848,636,83
94852,637,81
94856,637,79
94860,638,77
94864,639,75
94868,640,73
94872,641,71
94876,642,69
94880,644,68
