,X,Y
76600,1734,1005
76604,1731,1002
76608,1728,1000
76612,1725,997
76616,1722,995
76620,1720,993
76624,1715,987
76628,1711,982
76632,1707,976
76636,1703,971
76640,1699,966
76644,1696,956
76648,1694,947
76652,1691,937
76656,1689,928
76660,1687,919
76664,1682,911
76668,1678,904
76672,1674,897
76676,1670,890
76680,1666,883
76684,1665,876
76688,1665,869
76692,1664,862
76696,1664,855
76700,1664,848
76704,1664,840
76708,1664,832
76712,1664,824
76716,1664,816
76720,1664,808
76724,1664,799
76728,1664,790
76732,1665,781
76736,1665,772
76740,1666,763
76744,1668,756
76748,1670,749
76752,1672,743
76756,1674,736
76760,1676,730
76764,1679,725
76768,1683,720
76772,1686,716
76776,1690,711
76780,1694,707
76784,1699,702
76788,1704,698
76792,1710,694
76796,1715,690
76800,1721,686
76804,1725,682
76808,1729,678
76812,1733,674
76816,1737,670
76820,1742,667
76824,1746,663
76828,1751,659
76832,1755,655
76836,1760,651
76840,1765,648
76844,1768,646
76848,1772,644
76852,1775,643
76856,1779,641
76860,1783,640
