,X,Y
99160,1907,851
99164,1896,850
99168,1886,850
99172,1876,850
99176,1866,850
99180,1856,850
99184,1846,848
99188,1837,846
99192,1828,844
99196,1819,842
99200,1810,840
99204,1800,833
99208,1791,826
99212,1782,820
99216,1773,813
99220,1764,807
99224,1760,802
99228,1757,798
99232,1753,793
99236,1750,789
99240,1747,785
99244,1743,779
99248,1739,774
99252,1735,769
99256,1731,764
99260,1728,759
99264,1725,754
99268,1722,749
99272,1720,745
99276,1717,740
99280,1715,736
99284,1714,731
99288,1713,726
99292,1712,722
99296,1711,717
99300,1710,713
99304,1713,709
99308,1716,705
99312,1719,701
99316,1722,697
99320,1726,693
99324,1731,689
99328,1736,685
99332,1741,681
99336,1746,677
99340,1751,673
