,X,Y
98380,297,1018
98384,294,1018
98388,291,1019
98392,289,1020
98396,286,1021
98400,284,1022
98404,286,1023
98408,288,1024
98412,291,1026
98416,293,1027
98420,296,1029
98424,299,1001
98428,302,973
98432,305,945
98436,308,917
98440,312,890
98444,310,880
98448,308,870
98452,306,860
98456,304,850
98460,303,841
98464,301,835
98468,299,830
98472,297,825
98476,295,820
98480,294,815
98484,290,806
98488,287,797
98492,284,789
98496,281,780
98500,278,772
98504,275,765
98508,273,758
98512,271,751
98516,269,744
98520,267,738
98524,265,730
98528,263,722
98532,261,714
98536,259,706
98540,257,698
98544,256,694
98548,255,690
98552,254,686
98556,253,682
98560,252,679
98564,252,673
98568,252,668
98572,252,662
98576,252,657
98580,252,652
98584,253,646
98588,254,641
98592,255,636
98596,256,631
98600,258,626
98604,261,618
98608,264,611
98612,267,604
98616,270,597
98620,273,590
98624,276,584
98628,279,579
98632,282,574
98636,285,569
98640,288,564
98644,293,558
98648,298,552
98652,303,546
98656,308,540
98660,313,534
98664,318,528
98668,323,523
98672,329,518
98676,334,513
98680,340,508
98684,341,503
98688,342,499
98692,344,495
98696,345,491
98700,347,487
98704,349,483
98708,351,479
98712,353,475
98716,355,471
98720,357,468
98724,360,462
98728,363,457
98732,366,452
98736,369,447
98740,372,442
98744,376,437
98748,380,433
98752,384,429
98756,388,425
98760,392,421
98764,395,415
98768,398,409
98772,402,404
98776,405,398
98780,409,393
98784,412,389
98788,415,385
98792,418,381
98796,421,377
98800,425,373
98804,428,369
98808,431,366
98812,434,362
98816,437,359
98820,440,356
98824,442,351
98828,444,346
98832,446,341
98836,448,336
98840,450,331
98844,450,329
98848,451,327
98852,452,325
98856,453,323
98860,454,322
98864,456,318
98868,458,314
98872,460,310
98876,462,306
98880,464,303
98884,465,299
98888,467,295
98892,469,292
98896,471,288
98900,473,285
98904,474,282
98908,475,279
98912,476,276
98916,477,273
98920,478,270
98924,478,265
98928,478,261
98932,478,257
98936,478,253
98940,479,249
98944,478,245
98948,478,242
98952,478,238
98956,478,235
98960,478,232
98964,478,230
98968,478,228
98972,479,226
98976,479,224
98980,480,222
98984,480,219
98988,480,216
98992,480,213
98996,480,210
99000,481,208
99004,481,204
99008,481,201
99012,481,198
99016,481,195
99020,482,192
99024,481,190
99028,480,188
99032,480,186
99036,479,184
99040,479,182
99044,479,180
99048,479,178
99052,479,177
99056,479,175
99060,479,174
99064,476,172
99068,473,170
99072,470,168
99076,467,166
99080,464,165
99084,463,163
99088,462,161
99092,462,159
99096,461,157
99100,461,155
99104,462,153
99108,463,151
99112,464,150
99116,465,148
99120,467,147
99124,466,144
99128,466,141
99132,466,139
99136,466,136
99140,466,134
99144,467,131
99148,468,129
99152,469,126
99156,470,124
99160,471,122
99164,470,121
99168,470,120
99172,469,119
99176,469,118
99180,469,117
99184,469,115
99188,469,113
99192,469,111
99196,469,109
99200,470,108
99204,472,104
99208,474,101
99212,476,98
99216,478,95
99220,481,92
99224,481,90
99228,481,88
99232,482,87
99236,482,85
99240,483,84
99244,483,81
99248,484,78
99252,485,76
99256,486,73
99260,487,71
99264,488,69
99268,489,67
99272,490,65
99276,491,63
99280,493,61
