,X,Y
7840,1187,75
7844,1187,76
7848,1187,78
7852,1187,80
7856,1187,82
7860,1188,84
7864,1188,85
7868,1189,87
7872,1189,88
7876,1190,90
7880,1191,92
7884,1191,94
7888,1191,97
7892,1191,100
7896,1191,103
7900,1191,106
7904,1191,107
7908,1191,108
7912,1191,110
7916,1191,111
7920,1192,113
7924,1192,115
7928,1192,118
7932,1192,120
7936,1192,123
7940,1193,126
7944,1194,128
7948,1195,130
7952,1196,133
7956,1197,135
7960,1199,138
7964,1199,140
7968,1200,143
7972,1200,146
7976,1201,149
7980,1202,152
7984,1202,154
7988,1202,156
7992,1202,159
7996,1202,161
8000,1203,164
8004,1202,166
8008,1201,169
8012,1200,172
8016,1199,175
8020,1198,178
8024,1198,179
8028,1199,181
8032,1200,183
8036,1201,185
8040,1202,187
8044,1200,189
8048,1199,192
8052,1198,194
8056,1197,197
8060,1196,200
8064,1193,202
8068,1191,205
8072,1189,208
8076,1187,211
8080,1185,214
8084,1182,216
8088,1179,218
8092,1177,220
8096,1174,222
8100,1172,225
8104,1169,227
8108,1166,229
8112,1163,232
8116,1160,234
8120,1158,237
8124,1154,238
8128,1151,239
8132,1147,241
8136,1144,242
8140,1141,244
8144,1136,247
8148,1132,250
8152,1128,253
8156,1124,256
8160,1120,259
8164,1115,262
8168,1111,266
8172,1106,269
8176,1102,273
8180,1098,277
8184,1092,278
8188,1087,279
8192,1081,281
8196,1076,282
8200,1071,284
8204,1066,286
8208,1061,289
8212,1056,292
8216,1051,295
8220,1046,298
8224,1040,300
8228,1035,303
8232,1030,306
8236,1025,309
8240,1020,312
8244,1015,314
8248,1010,317
8252,1006,320
8256,1001,323
8260,997,326
8264,990,329
8268,984,332
8272,978,335
8276,972,338
8280,966,341
8284,961,343
8288,956,346
8292,952,348
8296,947,351
8300,943,354
8304,937,357
8308,932,360
8312,927,363
8316,922,366
8320,917,369
8324,911,372
8328,906,375
8332,900,379
8336,895,382
8340,890,386
8344,885,389
8348,880,392
8352,876,395
8356,871,398
8360,867,402
8364,860,404
8368,853,407
8372,847,410
8376,840,413
8380,834,416
8384,828,420
8388,822,424
8392,816,428
8396,810,432
8400,805,436
8404,800,440
8408,795,444
8412,790,449
8416,785,453
8420,780,458
8424,775,461
8428,771,464
8432,767,467
8436,763,470
8440,759,474
8444,754,477
8448,749,480
8452,745,484
8456,740,487
8460,736,491
8464,730,495
8468,724,499
8472,718,504
8476,712,508
8480,706,513
8484,700,516
8488,695,520
8492,690,524
8496,685,528
8500,680,532
8504,676,537
8508,672,542
8512,668,547
8516,664,552
8520,661,557
8524,656,561
8528,651,566
8532,646,571
8536,641,576
8540,637,581
8544,634,586
8548,631,592
8552,628,597
8556,625,603
8560,622,609
8564,617,614
8568,612,619
8572,607,624
8576,602,629
8580,598,634
8584,593,639
8588,588,644
8592,583,650
8596,578,655
8600,574,661
8604,568,667
8608,562,674
8612,556,680
8616,550,687
8620,545,694
8624,538,699
8628,532,704
8632,525,709
8636,519,714
8640,513,719
8644,506,725
8648,499,731
8652,492,737
8656,485,743
8660,478,750
8664,472,757
8668,466,764
8672,460,771
8676,454,778
8680,449,786
8684,441,791
8688,434,797
8692,427,803
8696,420,809
8700,413,815
8704,406,822
8708,400,829
8712,393,836
8716,387,843
8720,381,851
8724,375,860
8728,370,869
8732,364,878
8736,359,887
8740,354,896
8744,345,902
8748,336,908
8752,327,915
8756,318,921
8760,310,928
8764,302,936
8768,294,945
8772,287,953
8776,279,962
8780,272,971
8784,265,980
8788,259,989
8792,252,999
8796,246,1008
8800,240,1018
8804,233,1026
8808,226,1035
8812,219,1043
8816,212,1052
8820,205,1061
