,X,Y
40480,474,111
40484,474,112
40488,475,114
40492,476,116
40496,477,118
40500,478,120
40504,478,122
40508,478,125
40512,478,127
40516,478,130
40520,478,133
40524,478,135
40528,478,138
40532,479,140
40536,479,143
40540,480,146
40544,481,146
40548,482,147
40552,483,148
40556,484,149
40560,485,150
40564,485,153
40568,486,156
40572,487,159
40576,488,162
40580,489,165
40584,489,167
40588,490,169
40592,491,171
40596,492,173
40600,493,175
40604,493,177
40608,493,179
40612,493,181
40616,493,183
40620,494,186
40624,494,187
40628,494,188
40632,494,190
40636,494,191
40640,495,193
40644,496,193
40648,497,194
40652,498,194
40656,499,195
40660,500,196
40664,499,196
40668,498,196
40672,498,196
40676,497,196
40680,497,196
40684,497,196
40688,497,196
40692,497,196
40696,497,196
40700,497,196
40704,497,196
40708,497,197
40712,497,197
40716,497,197
40720,497,197
40724,498,197
40728,498,197
40732,498,198
40736,498,198
40740,498,198
40744,498,198
40748,498,198
40752,498,198
40756,498,198
40760,498,199
40764,498,199
40768,499,199
40772,499,199
40776,499,199
40780,499,199
40784,499,200
40788,499,200
40792,499,200
40796,499,200
40800,499,200
40804,499,200
40808,499,200
40812,500,201
40816,500,201
40820,500,201
40824,500,201
40828,500,201
40832,500,201
40836,500,202
40840,500,202
40844,500,202
40848,500,202
40852,500,202
40856,501,202
40860,501,202
40864,501,203
40868,501,203
40872,501,203
40876,501,203
40880,501,203
40884,501,203
40888,501,204
40892,501,204
40896,501,204
40900,502,204
40904,502,204
40908,502,204
40912,502,204
40916,502,205
40920,502,205
40924,502,205
40928,502,205
40932,502,205
40936,502,205
40940,503,206
40944,504,207
40948,506,208
40952,508,209
40956,510,210
40960,512,212
40964,514,212
40968,517,213
40972,520,214
40976,523,215
40980,526,216
40984,528,216
40988,530,217
40992,532,218
40996,534,219
41000,536,220
41004,537,221
41008,539,223
41012,541,224
41016,543,226
41020,545,228
41024,545,227
41028,546,227
41032,546,226
41036,547,226
41040,548,226
41044,548,226
41048,548,226
41052,548,226
41056,548,226
41060,548,226
41064,548,226
41068,548,226
41072,548,226
41076,548,226
41080,548,226
41084,548,226
41088,548,226
41092,549,226
41096,549,226
41100,549,226
41104,549,226
41108,549,226
41112,549,226
41116,549,226
41120,549,226
41124,549,226
41128,549,226
41132,549,226
41136,549,226
41140,549,226
41144,550,226
41148,550,226
41152,550,226
41156,550,227
41160,550,227
41164,550,227
41168,550,227
41172,550,227
41176,550,227
41180,550,227
41184,550,227
41188,550,227
41192,550,227
41196,551,227
41200,551,227
41204,551,227
41208,551,227
41212,551,227
41216,551,227
41220,551,227
41224,551,227
41228,551,227
41232,551,227
41236,551,227
41240,551,227
41244,551,227
41248,552,227
41252,552,227
41256,552,227
41260,552,227
41264,552,227
41268,552,227
41272,552,228
41276,552,228
41280,552,228
41284,552,228
41288,552,228
41292,552,228
41296,553,228
41300,553,228
41304,553,228
41308,553,228
41312,553,228
41316,553,228
41320,553,228
41324,553,228
41328,553,228
41332,553,228
41336,553,228
41340,553,228
41344,553,228
41348,554,228
41352,554,228
41356,554,228
41360,554,228
41364,554,228
41368,554,228
41372,554,228
41376,554,228
41380,554,228
41384,554,228
41388,554,229
41392,554,229
41396,554,229
41400,555,229
41404,555,229
41408,555,229
41412,555,229
41416,555,229
41420,555,229
41424,555,229
41428,555,229
41432,555,229
41436,555,229
41440,555,229
41444,555,229
41448,555,229
41452,556,229
41456,556,229
41460,556,229
41464,556,229
41468,556,229
41472,556,229
41476,556,229
41480,556,229
41484,556,229
41488,556,229
41492,556,229
41496,556,229
41500,557,230
41504,559,231
41508,561,233
41512,564,235
41516,566,237
41520,569,239
41524,570,240
41528,572,242
41532,574,243
41536,576,245
41540,578,247
41544,581,249
41548,585,251
41552,588,253
41556,592,255
41560,596,257
41564,598,258
41568,601,259
41572,604,260
41576,607,261
41580,610,263
41584,612,264
41588,614,266
41592,617,268
41596,619,270
41600,622,272
41604,623,273
41608,624,274
41612,625,275
41616,626,276
41620,627,277
41624,628,277
41628,629,278
41632,630,278
41636,631,279
41640,632,280
41644,632,280
41648,632,280
41652,632,280
41656,632,280
41660,633,280
41664,633,280
41668,633,280
41672,633,280
41676,633,280
41680,634,281
41684,634,281
41688,634,281
41692,634,281
41696,634,281
41700,635,281
41704,635,281
41708,635,281
41712,635,281
41716,635,281
41720,636,282
41724,636,282
41728,636,282
41732,636,282
41736,636,282
41740,637,282
41744,637,282
41748,637,282
41752,637,282
41756,637,282
41760,638,283
41764,640,284
41768,642,286
41772,645,287
41776,647,289
41780,650,291
41784,653,292
41788,657,294
