,X,Y
88820,530,101
88824,528,102
88828,526,104
88832,525,105
88836,523,107
88840,522,109
88844,520,110
88848,519,112
88852,517,114
88856,516,116
88860,515,118
88864,515,119
88868,516,121
88872,516,122
88876,517,124
88880,518,126
88884,518,127
88888,518,128
88892,518,129
88896,518,130
88900,519,131
88904,519,132
88908,519,134
88912,519,135
88916,519,137
88920,519,139
88924,520,140
88928,521,142
88932,522,144
88936,523,146
88940,524,148
88944,524,149
88948,525,150
88952,525,151
88956,526,152
88960,527,154
88964,528,156
88968,529,158
88972,531,160
88976,532,162
88980,534,164
88984,534,164
88988,535,165
88992,535,166
88996,536,167
89000,537,168
89004,538,169
89008,539,171
89012,541,173
89016,542,175
89020,544,177
89024,544,178
89028,544,179
89032,545,181
89036,545,182
89040,546,184
89044,547,184
89048,548,185
89052,549,185
89056,550,186
89060,552,187
89064,553,188
89068,554,189
89072,555,190
89076,556,191
89080,558,193
89084,559,194
89088,561,195
89092,562,197
89096,564,198
89100,566,200
89104,568,201
89108,570,202
89112,573,203
89116,575,204
89120,578,206
89124,579,207
89128,580,208
89132,582,210
89136,583,211
89140,585,213
89144,586,214
89148,588,215
89152,589,216
89156,591,217
89160,593,219
89164,595,219
89168,597,220
89172,599,221
89176,601,222
89180,603,223
89184,605,224
89188,607,225
89192,610,226
89196,612,227
89200,615,229
89204,616,230
89208,618,231
89212,619,232
89216,621,233
89220,623,234
89224,625,235
89228,628,237
89232,630,238
89236,633,240
89240,636,242
89244,637,243
89248,639,244
89252,641,246
89256,643,247
89260,645,249
89264,647,251
89268,649,253
89272,651,255
89276,653,257
89280,656,259
89284,659,259
89288,662,259
89292,665,259
89296,668,259
89300,671,260
89304,673,261
89308,676,262
89312,679,264
89316,682,265
89320,685,267
89324,687,269
89328,690,271
89332,692,274
89336,695,276
89340,698,279
89344,700,280
89348,702,281
89352,705,282
89356,707,283
89360,710,285
89364,712,285
89368,714,286
89372,716,287
89376,718,288
89380,721,289
89384,723,290
89388,726,292
89392,729,293
89396,732,295
89400,735,297
89404,737,298
89408,739,300
89412,741,301
89416,743,303
89420,746,305
89424,748,306
89428,750,307
89432,753,308
89436,755,309
89440,758,310
89444,761,311
89448,764,312
89452,767,313
89456,770,314
89460,774,316
89464,776,317
89468,778,318
89472,781,319
89476,783,320
89480,786,322
89484,788,323
89488,791,325
89492,793,327
89496,796,329
89500,799,331
89504,801,332
89508,804,333
89512,807,335
89516,810,336
89520,813,338
89524,815,338
89528,818,339
89532,820,340
89536,823,341
89540,826,342
89544,829,343
89548,832,344
89552,836,346
89556,839,347
89560,843,349
89564,846,351
89568,850,353
89572,854,355
89576,858,357
89580,862,359
89584,865,359
89588,868,360
89592,871,361
89596,874,362
89600,877,363
89604,879,364
89608,882,365
89612,885,366
89616,888,367
89620,891,369
89624,894,370
89628,897,372
89632,900,374
89636,903,376
89640,907,378
89644,910,379
89648,913,380
89652,917,381
89656,920,382
89660,924,383
89664,927,383
89668,931,384
89672,934,384
89676,938,385
89680,942,386
89684,944,387
89688,947,389
89692,949,390
89696,952,392
89700,955,394
89704,958,395
89708,962,396
89712,965,398
89716,969,399
89720,973,401
89724,976,401
89728,980,401
89732,983,401
89736,987,401
89740,991,402
89744,995,402
89748,999,402
89752,1003,402
89756,1007,402
89760,1012,402
89764,1014,402
89768,1017,402
89772,1019,402
89776,1022,402
89780,1025,403
89784,1028,403
89788,1032,404
89792,1035,405
89796,1039,406
89800,1043,407
89804,1046,409
89808,1050,411
89812,1053,413
89816,1057,415
89820,1061,417
89824,1063,417
89828,1066,418
89832,1068,419
89836,1071,420
89840,1074,421
