,X,Y
34380,975,172
34384,979,174
34388,983,177
34392,987,180
34396,991,183
34400,996,186
34404,1002,184
34408,1008,182
34412,1014,181
34416,1020,179
34420,1027,178
34424,1032,177
34428,1038,176
34432,1044,176
34436,1050,175
34440,1056,175
34444,1057,171
34448,1058,168
34452,1059,165
34456,1060,162
34460,1062,159
34464,1062,156
34468,1063,153
34472,1063,151
34476,1064,148
34480,1065,146
34484,1065,144
34488,1065,143
34492,1065,142
34496,1065,141
34500,1066,140
34504,1066,138
34508,1066,136
34512,1066,134
34516,1066,132
34520,1066,131
34524,1066,128
34528,1067,126
34532,1068,123
34536,1069,121
34540,1070,119
34544,1069,116
34548,1068,114
34552,1067,111
34556,1066,109
34560,1066,107
34564,1065,103
34568,1065,100
34572,1064,96
34576,1064,93
34580,1064,90
34584,1063,87
34588,1063,84
34592,1062,81
34596,1062,78
34600,1062,75
34604,1057,73
34608,1052,71
34612,1047,69
34616,1042,67
34620,1038,65
34624,1035,63
34628,1033,61
34632,1030,59
34636,1028,57
34640,1026,56
34644,1023,55
34648,1021,54
34652,1019,53
34656,1017,52
34660,1015,51
34664,1012,48
34668,1009,45
34672,1006,42
34676,1003,39
34680,1001,37
34684,998,36
34688,996,35
34692,993,34
34696,991,33
34700,989,33
34704,984,32
34708,979,32
34712,975,31
34716,970,31
34720,966,31
