,X,Y
31840,1200,83
31844,1202,85
31848,1205,87
31852,1208,89
31856,1211,91
31860,1214,94
31864,1212,96
31868,1211,99
31872,1210,101
31876,1209,104
31880,1208,107
31884,1209,109
31888,1210,111
31892,1211,113
31896,1212,115
31900,1213,117
31904,1214,120
31908,1216,123
31912,1218,126
31916,1220,129
31920,1222,132
31924,1222,134
31928,1222,137
31932,1222,140
31936,1222,143
31940,1222,146
31944,1223,148
31948,1225,150
31952,1227,153
31956,1229,155
31960,1231,158
31964,1232,160
31968,1233,162
31972,1234,165
31976,1235,167
31980,1236,170
31984,1237,173
31988,1238,176
31992,1239,179
31996,1240,182
32000,1242,186
32004,1243,189
32008,1244,192
32012,1245,195
32016,1246,198
32020,1248,201
32024,1250,205
32028,1253,209
32032,1255,214
32036,1258,218
32040,1261,223
32044,1262,226
32048,1264,229
32052,1266,232
32056,1268,235
32060,1270,239
32064,1270,241
32068,1271,243
32072,1271,246
32076,1272,248
32080,1273,251
32084,1275,255
32088,1277,259
32092,1279,264
32096,1281,268
32100,1283,273
32104,1285,276
32108,1287,279
32112,1289,283
32116,1291,286
32120,1294,290
32124,1294,293
32128,1295,296
32132,1296,299
32136,1297,302
32140,1298,306
32144,1299,309
32148,1300,312
32152,1302,316
32156,1303,319
32160,1305,323
32164,1306,327
32168,1308,331
32172,1309,336
32176,1311,340
32180,1313,345
32184,1314,350
32188,1316,355
32192,1317,360
32196,1319,365
32200,1321,370
32204,1322,374
32208,1324,379
32212,1326,383
32216,1328,388
32220,1330,393
32224,1331,397
32228,1332,401
32232,1333,406
32236,1334,410
32240,1336,415
32244,1338,420
32248,1340,425
32252,1342,430
32256,1344,435
32260,1346,441
32264,1348,444
32268,1350,448
32272,1353,452
32276,1355,456
32280,1358,460
32284,1358,463
32288,1359,467
32292,1359,471
32296,1360,475
32300,1361,479
32304,1362,485
32308,1363,491
32312,1365,497
32316,1366,503
32320,1368,510
32324,1368,515
32328,1369,520
32332,1370,525
32336,1371,530
32340,1372,535
32344,1376,540
32348,1380,546
32352,1384,551
32356,1388,557
32360,1393,563
32364,1397,569
32368,1402,575
32372,1406,582
32376,1411,588
32380,1416,595
32384,1419,602
32388,1423,609
32392,1426,616
32396,1430,623
32400,1434,631
32404,1437,636
32408,1441,642
32412,1445,648
32416,1449,654
32420,1453,660
32424,1456,666
32428,1459,672
32432,1463,679
32436,1466,685
32440,1470,692
32444,1471,701
32448,1472,710
32452,1474,719
32456,1475,728
32460,1477,738
32464,1478,744
32468,1480,750
32472,1482,756
32476,1484,762
32480,1486,768
32484,1490,775
32488,1494,783
32492,1499,791
32496,1503,799
32500,1508,807
32504,1511,815
32508,1514,823
32512,1517,832
32516,1520,840
32520,1523,849
32524,1527,858
32528,1531,867
32532,1535,876
32536,1539,885
32540,1544,895
32544,1548,905
32548,1552,915
32552,1556,926
32556,1560,936
32560,1564,947
32564,1568,956
32568,1572,965
32572,1576,974
32576,1580,983
32580,1584,992
32584,1588,1003
32588,1592,1014
32592,1596,1025
32596,1600,1036
32600,1605,1047
