,X,Y
95760,1821,969
95764,1810,965
95768,1799,961
95772,1788,957
95776,1777,953
95780,1766,949
95784,1754,944
95788,1742,939
95792,1730,934
95796,1718,929
95800,1706,925
95804,1694,919
95808,1682,913
95812,1671,907
95816,1659,901
95820,1648,895
95824,1639,891
95828,1631,887
95832,1622,883
95836,1614,879
95840,1606,876
95844,1597,871
95848,1589,867
95852,1580,862
95856,1572,858
95860,1564,854
95864,1554,848
95868,1544,843
95872,1535,837
95876,1525,832
95880,1516,827
95884,1505,821
95888,1495,815
95892,1484,810
95896,1474,804
95900,1464,799
95904,1453,792
95908,1442,785
95912,1431,779
95916,1420,772
95920,1410,766
95924,1400,760
95928,1391,755
95932,1381,750
95936,1372,745
95940,1363,740
95944,1353,734
95948,1344,728
95952,1335,723
95956,1326,717
95960,1317,712
95964,1308,705
95968,1299,699
95972,1290,693
95976,1281,687
95980,1273,681
95984,1265,675
95988,1257,669
95992,1250,663
95996,1242,657
96000,1235,652
96004,1229,647
96008,1224,642
96012,1218,637
96016,1213,632
96020,1208,627
96024,1203,621
96028,1199,615
96032,1195,610
96036,1191,604
96040,1187,599
96044,1182,593
96048,1178,588
96052,1174,583
96056,1170,578
96060,1166,573
96064,1160,567
96068,1155,562
96072,1149,557
96076,1144,552
96080,1139,547
96084,1134,541
96088,1129,535
96092,1124,530
96096,1119,524
96100,1114,519
96104,1107,515
96108,1101,511
96112,1095,508
96116,1089,504
96120,1083,501
96124,1075,497
96128,1067,493
96132,1059,490
96136,1051,486
96140,1044,483
96144,1036,478
96148,1029,473
96152,1021,469
96156,1014,464
96160,1007,460
96164,1001,456
96168,996,452
96172,990,449
96176,985,445
96180,980,442
96184,977,436
96188,974,431
96192,971,426
96196,968,421
96200,966,416
96204,960,412
96208,955,408
96212,950,405
96216,945,401
96220,940,398
96224,934,394
96228,928,391
96232,922,387
96236,916,384
96240,911,381
96244,903,377
96248,896,374
96252,889,371
96256,882,368
96260,875,365
96264,869,362
96268,863,360
96272,858,357
96276,852,355
96280,847,353
96284,841,349
96288,836,346
96292,830,343
96296,825,340
96300,820,337
96304,814,334
96308,808,332
96312,802,329
96316,796,327
96320,790,325
96324,785,321
96328,781,318
96332,777,315
96336,773,312
96340,769,309
96344,765,306
96348,761,303
96352,757,300
96356,753,297
96360,749,295
96364,743,291
96368,738,288
96372,732,284
96376,727,281
96380,722,278
96384,717,275
96388,713,273
96392,709,270
96396,705,268
96400,701,266
96404,696,263
96408,692,261
96412,688,259
96416,684,257
96420,680,255
96424,675,252
96428,670,249
96432,665,246
96436,660,243
96440,655,240
96444,651,237
96448,648,234
96452,645,232
96456,642,229
96460,639,227
96464,632,224
96468,626,221
96472,619,218
96476,613,215
96480,607,213
96484,604,210
96488,601,207
96492,599,205
96496,596,202
96500,594,200
96504,591,197
96508,589,195
96512,586,193
96516,584,191
96520,582,189
96524,579,186
96528,577,184
96532,575,181
96536,573,179
96540,571,177
96544,570,174
96548,569,171
96552,568,168
96556,567,165
96560,567,162
96564,564,159
96568,561,156
96572,559,154
96576,556,151
96580,554,149
96584,554,146
96588,554,144
96592,555,141
96596,555,139
96600,556,137
96604,557,134
96608,558,132
96612,559,129
96616,560,127
96620,561,125
96624,559,122
96628,558,120
96632,557,118
96636,556,116
96640,555,114
96644,554,112
96648,553,110
96652,552,108
96656,551,106
96660,550,105
96664,548,102
96668,547,99
96672,546,96
96676,545,93
96680,544,91
96684,543,89
96688,543,87
96692,543,85
96696,543,83
96700,543,81
96704,542,78
96708,542,76
96712,541,74
96716,541,72
96720,541,70
96724,542,68
96728,544,66
96732,545,65
96736,547,63
96740,549,62
