,X,Y
19820,170,527
19824,182,528
19828,195,529
19832,208,530
19836,221,531
19840,234,532
19844,246,531
19848,258,530
19852,270,530
19856,282,529
19860,295,529
19864,308,527
19868,321,525
19872,334,523
19876,347,521
19880,360,519
19884,371,517
19888,383,516
19892,395,514
19896,407,513
19900,419,512
19904,431,511
19908,443,510
19912,455,509
19916,467,508
19920,479,508
19924,490,505
19928,502,503
19932,514,500
19936,526,498
19940,538,496
19944,552,495
19948,566,494
19952,580,493
19956,594,492
19960,609,491
19964,620,488
19968,631,486
19972,642,483
19976,653,481
19980,665,479
19984,676,475
19988,687,472
19992,698,468
19996,709,465
20000,721,462
20004,731,461
20008,742,461
20012,752,460
20016,763,460
20020,774,460
20024,785,457
20028,796,455
20032,808,453
20036,819,451
20040,831,449
20044,842,448
20048,853,447
20052,864,447
20056,875,446
20060,887,446
20064,898,445
20068,910,444
20072,922,443
20076,934,442
20080,946,441
20084,956,440
20088,967,440
20092,978,440
20096,989,440
20100,1000,440
20104,1011,439
20108,1023,439
20112,1035,438
20116,1047,438
20120,1059,438
20124,1072,438
20128,1085,438
20132,1099,439
20136,1112,439
20140,1126,440
20144,1137,440
20148,1148,440
20152,1160,441
20156,1171,441
20160,1183,442
20164,1194,442
20168,1206,442
20172,1217,442
20176,1229,442
20180,1241,442
20184,1252,443
20188,1263,444
20192,1274,445
20196,1285,446
20200,1297,447
20204,1308,447
20208,1320,447
20212,1332,447
20216,1344,447
20220,1356,448
20224,1365,446
20228,1374,444
20232,1383,443
20236,1392,441
20240,1401,440
20244,1410,437
20248,1420,435
20252,1429,432
20256,1439,430
20260,1449,428
20264,1457,426
20268,1466,424
20272,1474,422
20276,1483,420
20280,1492,418
20284,1500,416
20288,1508,414
20292,1516,413
20296,1524,411
20300,1533,410
20304,1542,408
20308,1551,406
20312,1560,404
20316,1569,402
20320,1578,400
20324,1584,400
20328,1590,400
20332,1596,400
20336,1602,400
20340,1609,400
