,X,Y
82440,1024,1038
82444,1033,1034
82448,1043,1031
82452,1052,1027
82456,1062,1024
82460,1072,1021
82464,1082,1015
82468,1092,1009
82472,1102,1003
82476,1112,997
82480,1122,992
82484,1131,986
82488,1140,980
82492,1150,975
82496,1159,969
82500,1169,964
82504,1176,958
82508,1184,952
82512,1192,946
82516,1200,940
82520,1208,935
82524,1216,929
82528,1225,923
82532,1234,918
82536,1243,912
82540,1252,907
82544,1260,902
82548,1269,897
82552,1277,892
82556,1286,887
82560,1295,883
82564,1303,877
82568,1311,872
82572,1319,867
82576,1327,862
82580,1335,857
82584,1342,851
82588,1350,845
82592,1358,840
82596,1366,834
82600,1374,829
82604,1380,822
82608,1386,816
82612,1393,809
82616,1399,803
82620,1406,797
82624,1412,792
82628,1419,788
82632,1426,783
82636,1433,779
82640,1440,775
82644,1446,770
82648,1453,765
82652,1460,761
82656,1467,756
82660,1474,752
82664,1480,748
82668,1487,744
82672,1494,740
82676,1501,736
82680,1508,732
82684,1512,727
82688,1517,722
82692,1521,718
82696,1526,713
82700,1531,709
82704,1536,704
82708,1541,699
82712,1547,695
82716,1552,690
82720,1558,686
82724,1565,682
82728,1572,679
82732,1579,676
82736,1586,673
82740,1593,670
82744,1600,667
82748,1608,664
82752,1616,662
82756,1624,659
82760,1632,657
82764,1637,654
82768,1643,651
82772,1648,648
82776,1654,645
82780,1660,642
82784,1666,639
82788,1672,637
82792,1678,635
82796,1684,633
82800,1690,631
82804,1695,628
82808,1701,626
82812,1706,624
82816,1712,622
82820,1718,620
82824,1726,618
82828,1735,617
82832,1744,615
82836,1753,614
82840,1762,613
