,X,Y
99720,1721,517
99724,1712,517
99728,1703,518
99732,1694,518
99736,1685,519
99740,1677,520
99744,1670,521
99748,1664,522
99752,1657,523
99756,1651,524
99760,1645,526
99764,1637,527
99768,1630,529
99772,1622,531
99776,1615,533
99780,1608,535
99784,1601,538
99788,1594,541
99792,1587,545
99796,1580,548
99800,1574,552
99804,1568,555
99808,1562,559
99812,1556,563
99816,1550,567
99820,1544,571
99824,1540,576
99828,1536,582
99832,1532,587
99836,1528,593
99840,1524,599
99844,1519,604
99848,1514,610
99852,1509,615
99856,1504,621
99860,1500,627
99864,1492,631
99868,1485,636
99872,1477,640
99876,1470,645
99880,1463,650
99884,1456,654
99888,1449,658
99892,1443,663
99896,1436,667
99900,1430,672
99904,1424,677
99908,1418,682
99912,1413,687
99916,1407,692
99920,1402,697
99924,1395,703
99928,1388,709
99932,1382,715
99936,1375,721
99940,1369,727
99944,1365,733
99948,1361,739
99952,1357,745
99956,1353,751
99960,1349,758
99964,1342,766
99968,1336,775
99972,1329,784
99976,1323,793
99980,1317,802
99984,1309,806
99988,1301,811
99992,1294,815
99996,1286,820
100000,1279,825
100004,1269,830
100008,1259,836
100012,1250,842
100016,1240,848
100020,1231,854
100024,1222,859
100028,1214,865
100032,1205,871
100036,1197,877
100040,1189,883
100044,1178,889
100048,1168,895
100052,1158,901
100056,1148,907
100060,1138,913
100064,1127,919
100068,1116,925
100072,1105,931
100076,1094,937
100080,1083,944
100084,1071,949
100088,1059,954
100092,1048,959
100096,1036,964
100100,1025,970
100104,1011,977
100108,998,984
100112,985,991
100116,972,998
100120,959,1005
100124,947,1011
100128,936,1018
100132,924,1024
100136,913,1031
100140,902,1038
100144,887,1044
100148,872,1050
100152,858,1056
100156,843,1062
100160,829,1068
