,X,Y
97740,1603,1041
97744,1596,1038
97748,1590,1035
97752,1583,1032
97756,1577,1029
97760,1571,1026
97764,1562,1019
97768,1553,1012
97772,1544,1005
97776,1535,998
97780,1526,991
97784,1517,984
97788,1509,977
97792,1500,970
97796,1492,963
97800,1484,957
97804,1475,950
97808,1467,943
97812,1459,936
97816,1451,929
97820,1443,922
97824,1434,915
97828,1426,909
97832,1418,902
97836,1410,896
97840,1402,890
97844,1395,883
97848,1388,876
97852,1381,870
97856,1374,863
97860,1368,857
97864,1361,851
97868,1355,845
97872,1349,839
97876,1343,833
97880,1337,827
97884,1331,820
97888,1325,814
97892,1319,807
97896,1313,801
97900,1307,795
97904,1301,788
97908,1295,781
97912,1289,775
97916,1283,768
97920,1278,762
97924,1272,756
97928,1267,750
97932,1261,744
97936,1256,738
97940,1251,732
97944,1246,726
97948,1241,720
97952,1237,714
97956,1232,708
97960,1228,702
97964,1224,696
97968,1220,690
97972,1216,684
97976,1212,678
97980,1208,673
97984,1204,667
97988,1200,662
97992,1196,657
97996,1192,652
98000,1188,647
98004,1181,646
98008,1174,646
98012,1168,645
98016,1161,645
98020,1155,645
98024,1150,630
98028,1145,615
98032,1140,600
98036,1135,585
98040,1130,571
98044,1123,568
98048,1116,565
98052,1109,562
98056,1102,559
98060,1096,556
98064,1090,550
98068,1084,545
98072,1079,540
98076,1073,535
98080,1068,530
98084,1062,526
98088,1056,523
98092,1050,520
98096,1044,517
98100,1039,514
98104,1033,510
98108,1028,506
98112,1023,502
98116,1018,498
98120,1013,495
98124,1005,491
98128,997,488
98132,989,484
98136,981,481
98140,974,478
98144,968,474
98148,962,471
98152,956,467
98156,950,464
98160,944,461
98164,937,458
98168,931,455
98172,925,452
98176,919,449
98180,913,446
98184,908,441
98188,903,436
98192,898,431
98196,893,426
98200,889,422
98204,883,418
98208,878,415
98212,873,412
98216,868,409
98220,863,406
98224,858,403
98228,853,400
98232,848,397
98236,843,394
98240,839,391
98244,833,387
98248,827,383
98252,821,380
98256,815,376
98260,810,373
98264,805,369
98268,801,366
98272,797,362
98276,793,359
98280,789,356
98284,783,353
98288,778,351
98292,773,349
98296,768,347
98300,763,345
98304,758,341
98308,753,338
98312,749,335
98316,744,332
98320,740,329
98324,736,325
98328,732,322
98332,729,318
98336,725,315
98340,722,312
98344,718,310
98348,714,309
98352,711,308
98356,707,307
98360,704,306
98364,700,302
98368,697,298
98372,693,294
98376,690,290
98380,687,287
98384,683,284
98388,679,281
98392,676,279
98396,672,276
98400,669,274
98404,663,271
98408,658,269
98412,652,266
98416,647,264
98420,642,262
98424,638,259
98428,634,256
98432,630,254
98436,626,251
98440,623,249
98444,618,247
98448,614,246
98452,609,244
98456,605,243
98460,601,242
98464,597,238
98468,594,234
98472,591,231
98476,588,227
98480,585,224
98484,583,221
98488,581,218
98492,579,216
98496,577,213
98500,575,211
98504,572,209
98508,570,207
98512,567,205
98516,565,203
98520,563,202
98524,562,199
98528,561,196
98532,560,193
98536,559,190
98540,559,188
98544,557,185
98548,555,183
98552,553,180
98556,551,178
98560,550,176
98564,547,174
98568,545,172
98572,542,170
98576,540,168
98580,538,167
98584,536,165
98588,534,163
98592,532,161
98596,530,159
98600,529,157
98604,527,153
98608,525,149
98612,524,145
98616,522,141
98620,521,137
98624,518,135
98628,516,134
98632,514,132
98636,512,131
98640,510,130
98644,508,128
98648,506,126
98652,504,124
98656,502,122
98660,501,121
98664,499,118
98668,498,116
98672,496,114
98676,495,112
98680,494,110
98684,493,107
98688,492,105
98692,491,103
98696,490,101
98700,490,99
98704,487,96
98708,485,94
98712,483,91
98716,481,89
98720,479,87
98724,479,85
98728,480,83
98732,480,82
98736,481,80
98740,482,79
98744,482,77
98748,482,76
98752,482,74
98756,482,73
98760,483,72
98764,484,70
98768,485,69
98772,487,67
98776,488,66
98780,490,65
