,X,Y
25500,340,1027
25504,343,1019
25508,346,1012
25512,349,1005
25516,352,998
25520,355,991
25524,360,982
25528,366,973
25532,372,964
25536,378,955
25540,384,947
25544,390,939
25548,396,931
25552,402,923
25556,408,915
25560,415,907
25564,421,899
25568,428,891
25572,434,883
25576,441,875
25580,448,868
25584,454,860
25588,461,852
25592,468,844
25596,475,836
25600,482,829
25604,488,822
25608,494,815
25612,500,808
25616,506,801
25620,512,794
25624,518,785
25628,525,776
25632,532,767
25636,539,758
25640,546,750
25644,551,742
25648,556,735
25652,561,728
25656,566,721
25660,571,714
25664,574,708
25668,578,702
25672,581,696
25676,585,690
25680,589,684
25684,594,678
25688,599,672
25692,604,667
25696,609,661
25700,614,656
25704,618,649
25708,623,643
25712,628,636
25716,633,630
25720,638,624
25724,641,617
25728,644,611
25732,648,605
25736,651,599
25740,655,593
25744,657,588
25748,660,583
25752,662,578
25756,665,573
25760,668,569
25764,670,563
25768,672,557
25772,674,552
25776,676,546
25780,679,541
25784,681,535
25788,684,530
25792,687,524
25796,690,519
25800,693,514
25804,696,510
25808,699,506
25812,703,502
25816,706,498
25820,710,495
25824,712,489
25828,715,484
25832,717,478
25836,720,473
25840,723,468
25844,725,463
25848,727,458
25852,729,453
25856,731,448
25860,733,443
25864,734,439
25868,736,435
25872,738,432
25876,740,428
25880,742,425
25884,743,420
25888,745,415
25892,747,410
25896,749,405
25900,751,400
25904,752,395
25908,753,390
25912,754,386
25916,755,381
25920,757,377
25924,759,373
25928,761,370
25932,763,366
25936,765,363
25940,767,360
25944,767,356
25948,768,352
25952,769,349
25956,770,345
25960,771,342
25964,771,338
25968,771,334
25972,771,330
25976,771,326
25980,772,322
25984,773,319
25988,774,316
25992,776,313
25996,777,310
26000,779,308
26004,780,304
26008,781,300
26012,783,296
26016,784,292
26020,786,288
26024,787,285
26028,788,282
26032,789,279
26036,790,276
26040,792,274
26044,792,271
26048,792,269
26052,792,266
26056,792,264
26060,792,262
26064,792,258
26068,792,255
26072,792,252
26076,792,249
26080,793,246
26084,791,242
26088,789,239
26092,788,236
26096,786,233
26100,785,230
26104,783,226
26108,781,223
26112,779,220
26116,777,217
26120,776,214
26124,774,211
26128,772,208
26132,771,205
26136,769,202
26140,768,200
26144,765,197
26148,763,195
26152,760,193
26156,758,191
26160,756,189
26164,755,185
26168,754,182
26172,754,178
26176,753,175
26180,753,172
26184,753,169
26188,753,166
26192,753,163
26196,753,160
26200,753,157
26204,752,156
26208,751,155
26212,750,154
26216,749,153
26220,749,152
26224,749,148
26228,749,145
26232,750,142
26236,750,139
26240,751,136
26244,752,132
26248,753,128
26252,754,124
26256,755,120
26260,757,116
26264,757,114
26268,758,113
26272,759,111
26276,760,110
26280,761,109
26284,760,105
26288,759,101
26292,758,97
26296,757,93
26300,756,90
26304,756,88
26308,756,86
26312,756,85
26316,756,83
26320,756,82
26324,758,78
26328,760,75
26332,762,71
26336,764,68
26340,766,65
26344,768,64
26348,770,64
26352,773,63
26356,775,63
26360,778,63
26364,780,60
26368,783,58
26372,785,56
26376,788,54
26380,791,52
26384,794,51
26388,797,50
26392,800,49
26396,803,48
26400,806,47
