,X,Y
43260,529,71
43264,530,74
43268,532,78
43272,533,82
43276,535,86
43280,537,90
43284,538,91
43288,540,93
43292,542,94
43296,544,96
43300,546,98
43304,547,99
43308,549,101
43312,550,102
43316,552,104
43320,554,106
43324,556,109
43328,558,112
43332,560,115
43336,562,118
43340,564,121
43344,565,124
43348,566,127
43352,567,130
43356,568,133
43360,570,137
43364,568,139
43368,567,142
43372,566,144
43376,565,147
43380,564,150
43384,564,153
43388,565,156
43392,566,159
43396,567,162
43400,568,165
43404,570,167
43408,572,170
43412,574,172
43416,576,175
43420,578,178
43424,579,180
43428,581,183
43432,583,186
43436,585,189
43440,587,192
43444,591,195
43448,596,198
43452,601,201
43456,606,204
43460,611,207
43464,616,208
43468,621,209
43472,627,210
43476,632,211
43480,638,213
43484,644,216
43488,651,220
43492,658,223
43496,665,227
43500,672,231
43504,677,232
43508,682,234
43512,687,236
43516,692,238
43520,698,240
43524,704,243
43528,711,246
43532,718,249
43536,725,252
43540,732,255
43544,739,256
43548,747,258
43552,754,259
43556,762,261
43560,770,263
43564,776,264
43568,783,265
43572,789,267
43576,796,268
43580,803,270
43584,810,273
43588,817,276
43592,824,280
43596,831,283
43600,838,287
43604,846,288
43608,854,290
43612,863,292
43616,871,294
43620,880,296
43624,887,298
43628,894,300
43632,901,303
43636,908,305
43640,915,308
43644,922,311
43648,929,314
43652,936,318
43656,943,321
43660,951,325
43664,958,329
43668,966,333
43672,974,337
43676,982,341
43680,990,345
43684,997,345
43688,1005,346
43692,1013,347
43696,1021,348
43700,1029,349
43704,1036,354
43708,1044,359
43712,1052,365
43716,1060,370
43720,1068,376
43724,1077,377
43728,1086,378
43732,1095,380
43736,1104,381
43740,1114,383
43744,1121,386
43748,1129,389
43752,1136,392
43756,1144,395
43760,1152,399
43764,1159,402
43768,1167,405
43772,1175,408
43776,1183,411
43780,1191,415
43784,1201,417
43788,1211,420
43792,1221,423
43796,1231,426
43800,1241,429
43804,1249,433
43808,1258,437
43812,1267,441
43816,1276,445
43820,1285,449
43824,1293,452
43828,1301,455
43832,1309,458
43836,1317,461
43840,1325,464
43844,1336,468
43848,1347,472
43852,1358,476
43856,1369,480
43860,1381,485
43864,1391,487
43868,1401,489
43872,1411,492
43876,1421,494
43880,1432,497
43884,1443,499
43888,1454,501
43892,1465,503
43896,1476,505
43900,1487,508
43904,1499,511
43908,1511,514
43912,1523,517
43916,1535,520
43920,1547,523
43924,1558,526
43928,1570,529
43932,1581,532
43936,1593,535
43940,1605,538
43944,1615,541
43948,1625,545
43952,1635,549
43956,1645,553
43960,1656,557
43964,1662,558
43968,1669,560
43972,1676,562
43976,1683,564
43980,1690,566
43984,1694,570
43988,1698,574
43992,1702,579
43996,1706,583
44000,1711,588
44004,1717,591
44008,1724,595
44012,1731,599
44016,1738,603
44020,1745,607
44024,1752,609
44028,1760,612
44032,1767,614
44036,1775,617
44040,1783,620
44044,1783,620
44048,1783,620
44052,1784,620
44056,1784,620
44060,1785,620
