,X,Y
92460,1479,159
92464,1469,160
92468,1460,162
92472,1451,163
92476,1442,165
92480,1433,167
92484,1425,161
92488,1417,156
92492,1410,150
92496,1402,145
92500,1395,140
92504,1388,138
92508,1382,136
92512,1376,134
92516,1370,132
92520,1364,130
92524,1356,128
92528,1349,126
92532,1342,124
92536,1335,122
92540,1328,120
92544,1320,119
92548,1312,118
92552,1304,117
92556,1296,116
92560,1288,115
92564,1281,112
92568,1275,109
92572,1269,107
92576,1263,104
92580,1257,102
92584,1253,99
92588,1249,96
92592,1245,93
92596,1241,90
92600,1238,88
92604,1234,84
92608,1231,81
92612,1228,78
92616,1225,75
92620,1222,72
92624,1219,70
92628,1217,68
92632,1214,66
92636,1212,64
92640,1210,62
