,X,Y
57300,1189,85
57304,1189,84
57308,1189,84
57312,1190,84
57316,1190,84
57320,1191,84
57324,1192,86
57328,1193,88
57332,1194,90
57336,1195,92
57340,1197,94
57344,1197,95
57348,1197,96
57352,1197,98
57356,1197,99
57360,1197,101
57364,1198,102
57368,1200,103
57372,1202,104
57376,1204,105
57380,1206,107
57384,1207,108
57388,1208,110
57392,1210,111
57396,1211,113
57400,1213,115
57404,1214,116
57408,1215,118
57412,1217,119
57416,1218,121
57420,1220,123
57424,1220,124
57428,1221,126
57432,1222,127
57436,1223,129
57440,1224,131
57444,1225,133
57448,1226,136
57452,1228,139
57456,1229,142
57460,1231,145
57464,1231,147
57468,1232,149
57472,1232,151
57476,1233,153
57480,1234,155
57484,1235,156
57488,1236,157
57492,1237,158
57496,1238,159
57500,1239,161
57504,1240,163
57508,1241,165
57512,1243,167
57516,1244,169
57520,1246,172
57524,1245,174
57528,1244,177
57532,1244,179
57536,1243,182
57540,1243,185
57544,1243,187
57548,1244,189
57552,1245,192
57556,1246,194
57560,1247,197
57564,1248,198
57568,1249,199
57572,1250,201
57576,1251,202
57580,1252,204
57584,1254,206
57588,1257,208
57592,1260,211
57596,1263,213
57600,1266,216
57604,1268,217
57608,1270,218
57612,1272,220
57616,1274,221
57620,1277,223
57624,1279,225
57628,1281,228
57632,1284,230
57636,1286,233
57640,1289,236
57644,1291,240
57648,1293,244
57652,1295,248
57656,1297,252
57660,1299,256
57664,1302,258
57668,1305,260
57672,1308,262
57676,1311,264
57680,1315,267
57684,1318,269
57688,1321,271
57692,1324,274
57696,1327,276
57700,1330,279
57704,1332,282
57708,1335,285
57712,1337,288
57716,1340,291
57720,1343,294
57724,1344,296
57728,1346,298
57732,1348,301
57736,1350,303
57740,1352,306
57744,1355,309
57748,1358,312
57752,1362,316
57756,1365,319
57760,1369,323
57764,1372,326
57768,1375,329
57772,1378,332
57776,1381,335
57780,1385,338
57784,1389,341
57788,1393,344
57792,1397,347
57796,1401,350
57800,1405,353
57804,1408,356
57808,1411,359
57812,1414,363
57816,1417,366
57820,1420,370
57824,1423,373
57828,1427,376
57832,1431,380
57836,1435,383
57840,1439,387
57844,1443,389
57848,1447,392
57852,1451,395
57856,1455,398
57860,1460,401
57864,1463,403
57868,1466,406
57872,1469,408
57876,1472,411
57880,1475,414
57884,1477,418
57888,1479,422
57892,1481,426
57896,1483,430
57900,1485,434
57904,1486,437
57908,1487,441
57912,1489,444
57916,1490,448
57920,1492,452
57924,1495,454
57928,1498,457
57932,1501,460
57936,1504,463
57940,1508,466
57944,1513,471
57948,1518,476
57952,1523,481
57956,1528,486
57960,1534,491
57964,1538,492
57968,1542,494
57972,1547,496
57976,1551,498
57980,1556,500
57984,1561,503
57988,1567,507
57992,1573,510
57996,1579,514
58000,1585,518
58004,1590,520
58008,1595,523
58012,1600,525
58016,1605,528
58020,1610,531
58024,1616,533
58028,1622,535
58032,1628,537
58036,1634,539
58040,1640,542
58044,1646,543
58048,1653,544
58052,1659,546
58056,1666,547
58060,1673,549
58064,1680,549
58068,1687,550
58072,1694,550
58076,1701,551
58080,1709,552
58084,1715,553
58088,1722,555
58092,1729,556
58096,1736,558
58100,1743,560
58104,1747,559
58108,1751,559
58112,1755,559
58116,1759,559
58120,1763,559
