,X,Y
53740,1726,1045
53744,1725,1036
53748,1725,1027
53752,1725,1018
53756,1725,1009
53760,1725,1001
53764,1725,994
53768,1726,987
53772,1726,980
53776,1727,973
53780,1728,967
53784,1727,958
53788,1727,950
53792,1727,942
53796,1727,934
53800,1727,926
53804,1725,919
53808,1724,912
53812,1722,906
53816,1721,899
53820,1720,893
53824,1718,885
53828,1717,877
53832,1716,869
53836,1715,861
53840,1714,853
53844,1713,845
53848,1713,838
53852,1713,830
53856,1713,823
53860,1713,816
53864,1713,810
53868,1714,805
53872,1715,799
53876,1716,794
53880,1717,789
53884,1717,782
53888,1717,775
53892,1718,769
53896,1718,762
53900,1719,756
53904,1719,749
53908,1720,743
53912,1721,737
53916,1722,731
53920,1723,725
53924,1724,719
53928,1725,714
53932,1726,709
53936,1727,704
53940,1729,699
53944,1732,695
53948,1735,692
53952,1739,688
53956,1742,685
53960,1746,682
53964,1751,679
53968,1756,676
53972,1761,674
53976,1766,671
53980,1771,669
