,X,Y
56380,1611,327
56384,1606,329
56388,1601,331
56392,1596,333
56396,1591,335
56400,1586,337
56404,1582,340
56408,1578,344
56412,1574,347
56416,1570,351
56420,1566,355
56424,1561,356
56428,1556,357
56432,1551,358
56436,1546,359
56440,1541,361
56444,1535,363
56448,1530,365
56452,1524,367
56456,1519,369
56460,1514,371
56464,1510,372
56468,1506,374
56472,1503,375
56476,1499,377
56480,1496,379
56484,1491,383
56488,1486,388
56492,1482,392
56496,1477,397
56500,1473,402
56504,1469,405
56508,1466,408
56512,1462,412
56516,1459,415
56520,1456,419
56524,1451,421
56528,1446,423
56532,1441,425
56536,1436,427
56540,1432,430
56544,1427,432
56548,1422,434
56552,1417,437
56556,1412,439
56560,1408,442
56564,1405,446
56568,1402,450
56572,1399,454
56576,1396,458
56580,1394,463
56584,1387,465
56588,1380,467
56592,1373,470
56596,1366,472
56600,1360,475
56604,1355,478
56608,1351,482
56612,1346,485
56616,1342,489
56620,1338,493
56624,1331,495
56628,1325,498
56632,1319,500
56636,1313,503
56640,1307,506
56644,1304,510
56648,1301,514
56652,1298,518
56656,1295,522
56660,1292,527
56664,1288,531
56668,1284,536
56672,1280,541
56676,1276,546
56680,1273,551
56684,1268,554
56688,1263,558
56692,1258,561
56696,1253,565
56700,1249,569
56704,1244,573
56708,1239,578
56712,1234,582
56716,1229,587
56720,1225,592
56724,1220,594
56728,1216,596
56732,1211,599
56736,1207,601
56740,1203,604
56744,1196,608
56748,1189,613
56752,1183,617
56756,1176,622
56760,1170,627
56764,1163,631
56768,1156,635
56772,1149,639
56776,1142,643
56780,1136,647
56784,1128,651
56788,1120,656
56792,1112,660
56796,1104,665
56800,1096,670
56804,1089,673
56808,1083,676
56812,1077,679
56816,1071,682
56820,1065,686
56824,1056,691
56828,1047,696
56832,1039,702
56836,1030,707
56840,1022,713
56844,1015,718
56848,1009,723
56852,1002,728
56856,996,733
56860,990,738
56864,982,742
56868,975,746
56872,967,750
56876,960,754
56880,953,759
56884,943,762
56888,934,766
56892,924,769
56896,915,773
56900,906,777
56904,897,782
56908,888,788
56912,879,794
56916,870,800
56920,861,806
56924,851,811
56928,841,816
56932,831,821
56936,821,826
56940,812,832
56944,804,836
56948,797,840
56952,789,845
56956,782,849
56960,775,854
56964,765,860
56968,756,866
56972,747,873
56976,738,879
56980,729,886
56984,722,892
56988,715,898
56992,708,905
56996,701,911
57000,695,918
57004,685,924
57008,676,931
57012,667,937
57016,658,944
57020,649,951
57024,641,957
57028,633,963
57032,625,969
57036,617,975
57040,609,982
57044,601,989
57048,593,997
57052,585,1005
57056,577,1013
57060,570,1021
57064,560,1029
57068,551,1037
57072,541,1046
57076,532,1054
57080,523,1063
