,X,Y
24460,1489,160
24464,1484,159
24468,1479,159
24472,1475,159
24476,1470,159
24480,1466,159
24484,1459,159
24488,1452,160
24492,1445,161
24496,1438,162
24500,1432,163
24504,1427,164
24508,1423,165
24512,1418,167
24516,1414,168
24520,1410,170
24524,1405,171
24528,1400,172
24532,1395,173
24536,1390,174
24540,1385,175
24544,1380,175
24548,1375,175
24552,1370,175
24556,1365,175
24560,1360,175
24564,1354,176
24568,1349,177
24572,1343,178
24576,1338,179
24580,1333,180
24584,1327,181
24588,1322,182
24592,1316,183
24596,1311,184
24600,1306,185
24604,1299,184
24608,1292,184
24612,1285,183
24616,1278,183
24620,1271,183
24624,1265,183
24628,1259,184
24632,1253,185
24636,1247,186
24640,1241,187
24644,1234,187
24648,1228,188
24652,1221,188
24656,1215,189
24660,1209,190
24664,1202,189
24668,1196,188
24672,1190,187
24676,1184,186
24680,1178,186
24684,1171,186
24688,1164,186
24692,1157,186
24696,1150,186
24700,1144,187
24704,1139,184
24708,1134,182
24712,1129,179
24716,1124,177
24720,1119,175
24724,1118,173
24728,1117,171
24732,1116,169
24736,1115,167
24740,1115,165
24744,1114,162
24748,1114,159
24752,1113,156
24756,1113,153
24760,1113,150
24764,1112,148
24768,1111,146
24772,1111,144
24776,1110,142
24780,1110,140
24784,1108,138
24788,1107,136
24792,1105,135
24796,1104,133
24800,1103,132
24804,1103,129
24808,1103,126
24812,1103,124
24816,1103,121
24820,1103,119
24824,1102,116
24828,1101,114
24832,1100,111
24836,1099,109
24840,1099,107
24844,1099,104
24848,1099,101
24852,1100,99
24856,1100,96
24860,1101,94
24864,1100,92
24868,1100,90
24872,1100,88
24876,1100,86
24880,1100,85
24884,1100,82
24888,1100,80
24892,1100,78
24896,1100,76
24900,1100,74
24904,1097,72
24908,1095,70
24912,1093,68
24916,1091,66
24920,1089,64
24924,1086,62
24928,1084,61
24932,1081,60
24936,1079,59
24940,1077,58
24944,1071,57
24948,1065,56
24952,1060,56
24956,1054,55
24960,1049,55
24964,1044,53
24968,1039,51
24972,1035,49
24976,1030,47
24980,1026,45
