,X,Y
43840,1575,391
43844,1573,399
43848,1571,407
43852,1569,415
43856,1567,423
43860,1566,431
43864,1559,429
43868,1553,427
43872,1547,425
43876,1541,423
43880,1535,421
43884,1531,423
43888,1527,425
43892,1523,427
43896,1519,429
43900,1516,432
43904,1514,434
43908,1512,437
43912,1510,440
43916,1508,443
43920,1506,446
43924,1502,449
43928,1499,452
43932,1496,455
43936,1493,458
43940,1490,461
43944,1488,466
43948,1486,471
43952,1485,476
43956,1483,481
43960,1482,486
43964,1480,489
43968,1478,493
43972,1476,497
43976,1474,501
43980,1473,505
43984,1472,508
43988,1472,512
43992,1471,516
43996,1471,520
44000,1471,524
44004,1470,528
44008,1470,533
44012,1469,537
44016,1469,542
44020,1469,547
44024,1468,552
44028,1468,557
44032,1468,562
44036,1468,567
44040,1468,573
44044,1468,577
44048,1468,582
44052,1469,587
44056,1469,592
44060,1470,597
44064,1470,601
44068,1470,605
44072,1470,610
44076,1470,614
44080,1470,619
44084,1469,623
44088,1468,628
44092,1468,633
44096,1467,638
44100,1467,643
44104,1467,650
44108,1468,657
44112,1468,664
44116,1469,671
44120,1470,678
44124,1470,682
44128,1470,687
44132,1470,692
44136,1470,697
44140,1471,702
44144,1470,707
44148,1469,712
44152,1469,718
44156,1468,723
44160,1468,729
44164,1469,734
44168,1470,739
44172,1471,744
44176,1472,749
44180,1473,754
44184,1473,762
44188,1473,770
44192,1473,778
44196,1473,786
44200,1474,795
44204,1475,802
44208,1476,809
44212,1477,816
44216,1478,823
44220,1479,831
44224,1479,836
44228,1479,841
44232,1479,847
44236,1479,852
44240,1479,858
44244,1480,866
44248,1481,874
44252,1482,882
44256,1483,890
44260,1485,898
44264,1486,907
44268,1488,917
44272,1490,927
44276,1492,937
44280,1494,947
44284,1497,955
44288,1500,963
44292,1503,971
44296,1506,979
44300,1509,988
44304,1512,995
44308,1515,1002
44312,1518,1009
44316,1521,1016
44320,1525,1023
44324,1527,1030
44328,1529,1037
44332,1531,1045
44336,1533,1052
44340,1536,1060
44344,1537,1062
44348,1538,1064
44352,1539,1066
44356,1540,1068
44360,1542,1071
