,X,Y
55820,1043,1031
55824,1055,1024
55828,1067,1017
55832,1079,1010
55836,1091,1003
55840,1103,996
55844,1114,989
55848,1126,982
55852,1137,975
55856,1149,968
55860,1161,962
55864,1172,956
55868,1183,950
55872,1194,944
55876,1205,938
55880,1217,932
55884,1228,926
55888,1239,921
55892,1250,916
55896,1261,911
55900,1273,906
55904,1284,901
55908,1295,896
55912,1306,891
55916,1317,886
55920,1329,882
55924,1340,876
55928,1351,870
55932,1362,865
55936,1373,859
55940,1384,854
55944,1395,850
55948,1407,846
55952,1418,842
55956,1430,838
55960,1442,834
55964,1453,831
55968,1465,828
55972,1476,825
55976,1488,822
55980,1500,819
55984,1510,814
55988,1520,810
55992,1530,806
55996,1540,802
56000,1551,798
56004,1560,795
56008,1569,792
56012,1578,789
56016,1587,786
56020,1597,784
56024,1605,780
56028,1613,776
56032,1621,772
56036,1629,768
56040,1637,764
56044,1644,759
56048,1651,754
56052,1658,750
56056,1665,745
56060,1673,741
56064,1679,736
56068,1685,731
56072,1692,726
56076,1698,721
56080,1705,717
56084,1709,716
56088,1713,715
56092,1718,714
56096,1722,713
56100,1727,713
56104,1729,707
56108,1732,702
56112,1735,697
56116,1738,692
56120,1741,687
56124,1743,684
56128,1746,681
56132,1748,678
56136,1751,675
56140,1754,673
56144,1759,669
56148,1765,665
56152,1770,661
56156,1776,657
56160,1782,654
