,X,Y
70560,736,1020
70564,743,1020
70568,751,1021
70572,759,1021
70576,767,1022
70580,775,1023
70584,788,1006
70588,802,989
70592,816,973
70596,830,956
70600,844,940
70604,853,933
70608,862,926
70612,872,919
70616,881,912
70620,891,905
70624,901,899
70628,911,893
70632,921,887
70636,931,881
70640,941,876
70644,950,869
70648,959,862
70652,969,855
70656,978,848
70660,988,841
70664,996,832
70668,1005,824
70672,1014,816
70676,1023,808
70680,1032,800
70684,1040,793
70688,1049,787
70692,1058,780
70696,1067,774
70700,1076,768
70704,1080,761
70708,1085,754
70712,1090,748
70716,1095,741
70720,1100,735
70724,1105,729
70728,1110,723
70732,1115,717
70736,1120,711
70740,1125,705
70744,1127,697
70748,1130,690
70752,1133,683
70756,1136,676
70760,1139,669
70764,1145,662
70768,1151,656
70772,1157,650
70776,1163,644
70780,1169,638
70784,1173,632
70788,1178,626
70792,1182,620
70796,1187,614
70800,1192,608
70804,1194,602
70808,1197,597
70812,1199,591
70816,1202,586
70820,1205,581
70824,1209,576
70828,1213,571
70832,1217,566
70836,1221,561
70840,1225,557
70844,1227,550
70848,1230,544
70852,1233,538
70856,1236,532
70860,1239,526
70864,1238,519
70868,1238,512
70872,1237,505
70876,1237,498
70880,1237,491
70884,1240,488
70888,1243,486
70892,1246,484
70896,1249,482
70900,1252,480
70904,1254,473
70908,1256,467
70912,1259,461
70916,1261,455
70920,1264,449
70924,1266,443
70928,1268,437
70932,1270,431
70936,1272,425
70940,1275,420
70944,1275,416
70948,1275,413
70952,1276,409
70956,1276,406
70960,1277,403
70964,1275,397
70968,1273,392
70972,1272,386
70976,1270,381
70980,1269,376
70984,1266,371
70988,1264,366
70992,1262,362
70996,1260,357
71000,1258,353
71004,1260,348
71008,1262,344
71012,1264,339
71016,1266,335
71020,1268,331
71024,1267,326
71028,1266,321
71032,1265,316
71036,1264,311
71040,1264,306
71044,1262,303
71048,1260,300
71052,1258,297
71056,1256,294
71060,1255,291
71064,1253,288
71068,1251,285
71072,1249,282
71076,1247,279
71080,1246,276
71084,1244,273
71088,1242,270
71092,1240,267
71096,1238,264
71100,1237,262
71104,1234,255
71108,1231,249
71112,1229,243
71116,1226,237
71120,1224,231
71124,1223,230
71128,1223,230
71132,1223,229
71136,1223,229
71140,1223,229
71144,1222,225
71148,1221,222
71152,1220,218
71156,1219,215
71160,1218,212
71164,1217,209
71168,1216,206
71172,1215,203
71176,1214,200
71180,1214,198
71184,1214,195
71188,1215,192
71192,1215,189
71196,1216,186
71200,1217,184
71204,1217,179
71208,1217,174
71212,1217,169
71216,1217,164
71220,1218,160
71224,1219,156
71228,1220,153
71232,1221,150
71236,1222,147
71240,1223,144
71244,1224,140
71248,1226,137
71252,1227,133
71256,1229,130
71260,1231,127
71264,1229,126
71268,1227,125
71272,1226,124
71276,1224,123
71280,1223,123
71284,1224,120
71288,1226,118
71292,1227,115
71296,1229,113
71300,1231,111
71304,1233,108
71308,1235,105
71312,1237,102
71316,1239,99
71320,1241,97
71324,1239,94
71328,1238,92
71332,1236,90
71336,1235,88
71340,1234,86
71344,1236,84
71348,1239,82
71352,1242,80
71356,1245,78
71360,1248,76
