,X,Y
65440,1871,902
65444,1864,906
65448,1857,911
65452,1850,915
65456,1843,920
65460,1836,925
65464,1828,928
65468,1820,932
65472,1813,936
65476,1805,940
65480,1798,944
65484,1788,947
65488,1779,951
65492,1770,954
65496,1761,958
65500,1752,962
65504,1742,966
65508,1733,970
65512,1724,974
65516,1715,978
65520,1706,982
65524,1696,985
65528,1686,989
65532,1677,992
65536,1667,996
65540,1658,1000
65544,1647,1004
65548,1637,1008
65552,1627,1012
65556,1617,1016
65560,1607,1021
65564,1596,1024
65568,1586,1028
65572,1575,1031
65576,1565,1035
65580,1555,1039
65584,1543,1040
65588,1532,1042
65592,1521,1044
65596,1510,1046
65600,1499,1048
65604,1486,1048
65608,1473,1049
65612,1460,1050
65616,1447,1051
65620,1434,1052
65624,1422,1052
65628,1411,1053
65632,1399,1054
65636,1388,1055
65640,1377,1056
65644,1368,1056
65648,1359,1056
65652,1350,1057
65656,1341,1057
65660,1332,1058
65664,1324,1058
65668,1316,1059
65672,1308,1060
65676,1300,1061
65680,1292,1062
65684,1280,1062
65688,1269,1062
65692,1257,1062
65696,1246,1062
65700,1235,1062
65704,1226,1063
65708,1218,1065
65712,1210,1066
65716,1202,1068
65720,1194,1070
