,X,Y
88800,1468,252
88804,1465,254
88808,1462,256
88812,1459,259
88816,1456,261
88820,1454,264
88824,1451,267
88828,1448,270
88832,1445,274
88836,1442,277
88840,1440,281
88844,1437,283
88848,1435,285
88852,1433,287
88856,1431,289
88860,1429,292
88864,1427,296
88868,1425,300
88872,1423,304
88876,1421,308
88880,1420,313
88884,1419,316
88888,1418,319
88892,1418,322
88896,1417,325
88900,1417,328
88904,1414,331
88908,1412,335
88912,1409,338
88916,1407,342
88920,1405,346
88924,1403,350
88928,1401,355
88932,1399,359
88936,1397,364
88940,1396,369
88944,1391,371
88948,1387,374
88952,1383,377
88956,1379,380
88960,1375,383
88964,1372,386
88968,1369,390
88972,1366,393
88976,1363,397
88980,1360,401
88984,1358,405
88988,1356,410
88992,1355,414
88996,1353,419
89000,1352,424
89004,1351,428
89008,1350,432
89012,1349,436
89016,1348,440
89020,1347,445
89024,1346,449
89028,1346,454
89032,1346,459
89036,1346,464
89040,1346,469
89044,1347,474
89048,1348,479
89052,1349,484
89056,1350,489
89060,1351,494
89064,1352,499
89068,1354,504
89072,1355,509
89076,1357,514
89080,1359,520
89084,1361,525
89088,1364,530
89092,1366,535
89096,1369,540
89100,1372,546
89104,1373,551
89108,1375,557
89112,1377,562
89116,1379,568
89120,1381,574
89124,1383,579
89128,1385,584
89132,1388,589
89136,1390,594
89140,1393,600
89144,1393,606
89148,1394,613
89152,1394,619
89156,1395,626
89160,1396,633
89164,1395,639
89168,1395,646
89172,1394,652
89176,1394,659
89180,1394,666
89184,1395,671
89188,1396,677
89192,1398,683
89196,1399,689
89200,1401,695
89204,1402,702
89208,1404,709
89212,1405,716
89216,1407,723
89220,1409,731
89224,1412,738
89228,1415,745
89232,1418,753
89236,1421,760
89240,1424,768
89244,1426,775
89248,1428,783
89252,1430,791
89256,1432,799
89260,1435,807
89264,1438,814
89268,1442,821
89272,1446,828
89276,1450,835
89280,1454,842
89284,1458,851
89288,1462,860
89292,1466,869
89296,1470,878
89300,1475,887
89304,1477,896
89308,1480,905
89312,1482,914
89316,1485,923
89320,1488,932
89324,1491,940
89328,1495,949
89332,1498,958
89336,1502,967
89340,1506,976
89344,1507,985
89348,1509,994
89352,1510,1003
89356,1512,1012
89360,1514,1021
89364,1515,1030
89368,1516,1039
89372,1517,1048
89376,1518,1057
89380,1520,1067
