,X,Y
94580,1469,193
94584,1465,190
94588,1461,187
94592,1458,184
94596,1454,181
94600,1451,179
94604,1446,177
94608,1441,176
94612,1436,174
94616,1431,173
94620,1427,172
94624,1423,170
94628,1420,168
94632,1417,167
94636,1414,165
94640,1411,164
94644,1407,162
94648,1404,160
94652,1401,158
94656,1398,156
94660,1395,155
94664,1393,154
94668,1392,153
94672,1390,152
94676,1389,151
94680,1388,150
94684,1388,150
94688,1388,150
94692,1388,151
94696,1388,151
94700,1388,152
94704,1388,152
94708,1388,152
94712,1388,152
94716,1388,152
94720,1389,152
94724,1388,151
94728,1388,150
94732,1388,149
94736,1388,148
94740,1388,148
94744,1386,148
94748,1384,148
94752,1383,148
94756,1381,148
94760,1380,148
94764,1378,146
94768,1376,145
94772,1375,143
94776,1373,142
94780,1372,141
94784,1368,139
94788,1364,137
94792,1360,135
94796,1356,133
94800,1353,132
94804,1351,130
94808,1349,129
94812,1347,127
94816,1345,126
94820,1344,125
94824,1342,123
94828,1340,121
94832,1339,119
94836,1337,117
94840,1336,115
94844,1334,112
94848,1332,109
94852,1331,106
94856,1329,103
94860,1328,101
94864,1326,99
94868,1324,98
94872,1322,96
94876,1320,95
94880,1319,94
94884,1319,92
94888,1319,90
94892,1319,88
94896,1319,86
94900,1319,84
94904,1318,82
94908,1317,81
94912,1316,80
94916,1315,79
94920,1314,78
94924,1313,76
94928,1312,75
94932,1312,73
94936,1311,72
94940,1311,71
