,X,Y
80500,575,148
80504,573,150
80508,571,153
80512,570,156
80516,568,159
80520,567,162
80524,564,165
80528,562,169
80532,559,172
80536,557,176
80540,555,180
80544,553,181
80548,551,182
80552,549,183
80556,547,184
80560,545,186
80564,541,187
80568,538,189
80572,534,191
80576,531,193
80580,528,195
80584,525,198
80588,523,201
80592,521,204
80596,519,207
80600,517,211
80604,514,214
80608,512,217
80612,509,220
80616,507,223
80620,505,226
80624,502,228
80628,500,230
80632,498,232
80636,496,234
80640,494,237
80644,493,239
80648,492,242
80652,492,244
80656,491,247
80660,491,250
80664,490,253
80668,489,256
80672,489,260
80676,488,263
80680,488,267
80684,487,270
80688,486,273
80692,485,276
80696,484,279
80700,484,282
80704,483,285
80708,482,288
80712,482,291
80716,481,294
80720,481,297
80724,481,300
80728,481,303
80732,482,306
80736,482,309
80740,483,313
80744,483,315
80748,484,318
80752,485,320
80756,486,323
80760,487,326
80764,486,330
80768,486,334
80772,485,338
80776,485,342
80780,485,346
80784,486,349
80788,487,353
80792,489,356
80796,490,360
80800,492,364
80804,491,368
80808,491,372
80812,491,376
80816,491,380
80820,491,385
80824,492,388
80828,493,391
80832,494,394
80836,495,397
80840,497,401
80844,496,404
80848,496,408
80852,495,412
80856,495,416
80860,495,420
80864,493,424
80868,491,428
80872,490,432
80876,488,436
80880,487,440
80884,485,443
80888,484,447
80892,483,451
80896,482,455
80900,481,459
80904,479,463
80908,477,468
80912,475,472
80916,473,477
80920,472,482
80924,471,486
80928,470,490
80932,470,494
80936,469,498
80940,469,503
80944,467,508
80948,465,513
80952,463,518
80956,461,523
80960,460,528
80964,457,532
80968,455,536
80972,453,541
80976,451,545
80980,449,550
80984,448,555
80988,447,560
80992,446,565
80996,445,570
81000,444,575
81004,441,580
81008,438,585
81012,436,590
81016,433,595
81020,431,601
81024,428,606
81028,425,612
81032,423,617
81036,420,623
81040,418,629
81044,416,633
81048,414,638
81052,413,642
81056,411,647
81060,410,652
81064,405,657
81068,401,663
81072,397,668
81076,393,674
81080,389,680
81084,385,686
81088,382,692
81092,379,699
81096,376,705
81100,373,712
81104,371,716
81108,369,721
81112,367,726
81116,365,731
81120,363,736
81124,359,743
81128,355,750
81132,351,757
81136,347,764
81140,343,772
81144,340,779
81148,337,786
81152,334,794
81156,331,801
81160,329,809
81164,325,814
81168,321,820
81172,318,826
81176,314,832
81180,311,838
81184,308,845
81188,305,853
81192,302,860
81196,299,868
81200,297,876
81204,293,882
81208,289,889
81212,286,895
81216,282,902
81220,279,909
81224,277,918
81228,276,928
81232,274,937
81236,273,947
81240,272,957
81244,270,963
81248,269,969
81252,268,975
81256,267,981
81260,266,987
81264,263,997
81268,261,1007
81272,259,1018
81276,257,1028
81280,255,1039
