,X,Y
23840,203,1043
23844,206,1031
23848,209,1019
23852,212,1007
23856,215,995
23860,219,983
23864,222,971
23868,225,960
23872,228,948
23876,231,937
23880,235,926
23884,236,915
23888,237,904
23892,239,894
23896,240,883
23900,242,873
23904,244,864
23908,246,855
23912,248,847
23916,250,838
23920,252,830
23924,253,820
23928,254,811
23932,255,801
23936,256,792
23940,257,783
23944,256,773
23948,256,763
23952,255,754
23956,255,744
23960,255,735
23964,250,728
23968,245,721
23972,241,714
23976,236,707
23980,232,701
23984,224,695
23988,216,689
23992,208,683
23996,200,677
24000,192,671
24004,182,666
24008,173,662
24012,164,657
24016,155,653
24020,146,649
