,X,Y
66400,630,172
66404,632,174
66408,634,176
66412,637,178
66416,639,180
66420,642,183
66424,647,183
66428,652,183
66432,657,183
66436,662,183
66440,667,184
66444,671,181
66448,675,178
66452,680,175
66456,684,172
66460,689,170
66464,690,167
66468,692,164
66472,693,161
66476,695,158
66480,697,156
66484,697,153
66488,697,151
66492,698,148
66496,698,146
66500,699,144
66504,700,140
66508,701,136
66512,702,133
66516,703,129
66520,705,126
66524,704,124
66528,704,122
66532,704,120
66536,704,118
66540,704,116
66544,704,114
66548,704,112
66552,704,110
66556,704,108
66560,705,106
66564,706,103
66568,707,100
66572,708,97
66576,709,94
66580,710,92
66584,709,89
66588,708,86
66592,708,83
66596,707,80
66600,707,78
66604,706,75
66608,706,72
66612,706,70
66616,706,67
66620,706,65
66624,709,64
66628,713,63
66632,717,63
66636,721,62
66640,725,62
66644,728,60
66648,731,58
66652,734,56
66656,737,54
66660,740,52
66664,746,51
66668,752,50
66672,758,49
66676,764,48
66680,770,48
66684,774,46
66688,778,44
66692,782,42
66696,786,40
66700,791,38
